FIX_ID,FIX_COMMITS_MERCURIAL,FIX_COMMITS_GIT,BUG_IDS,BUG_COMMITS_MERCURIAL,BUG_COMMITS_GIT,NO_FILE_SHARED,NEW_LINES_ONLY_FIX,REMOVE_LINES_ONLY_BUG,NO_BUG
70007,d52239b7e2a5b0a5a781d8025f0249d169b53112 2cac7dbd5aac385268e00367ee693c572fd536df 16e18c745c0cf0b40322d9605c6c322e5944b5bd,1a363af083a0e46971b2a80c6df8dca3b3dc20a4 ae259ae7a1f914a170091ad6f595fad66ec76b65 678368cf9e8ac9475555f18a44f2b2d5950ebc6e,70423,525486e4bec0ab4dfd23d9bd539dd4d0be0bd13c 80ac08c47fa60ecebdc6cc5ddea44e51c28d516e 5a8bad5d767852c905e1fee389501272268c8292,18f20cf1513cc40318f383e8bc435fd6afa46941 d55421353fd7ff92bab07d6ef406cdf22447c181 61dba6e0752ad660c56042ccd076f2195385c9ae,True,False,False,False
70297,582b8d2a53916e2ce9ed6dfc76f906cc50c50738,e5ea56a9f95d36c9546e6444a20b9a7be1594c15,70314,9c3f6075dbcf0c9abc3197a864ba27c39306d682 92ec11518cbcce2bb4f066ac0f19d7c73286e191 48eba490b741e39d561452dbdf7f53ec3151b3a1,59f4374ba35c5c9b9ecfd90e894b7bc8df7091f0 8f2f324ab329dded2b8a27949961e79338c51e8a e783e433fc1d5ea30daea16031c7a574bd232bc2,False,False,False,False
60030,655c60b50a21175c72d9381958b05a3524473f5f 3fef689d7f854cd1399455b9fc2c8f7e69d63968,8f93163a30737e6314cf16d83bae0476f8759e94 2f1ac8ce50d1d8bd0ccbbfb091cda6c974bedc05,60124,ecbb2e04e79b29643422349bef1588385b0d8411 f665f7e6f7e06a52f63f7dd5fdd85d3e402497f0,8bd41731e45f653cad6c14e4d91554b6741a3335 1cce94f72636c05bf1149c3b45bf853281601bc5,True,True,False,False
70368,336205185cea7495944a1d2a3ed799c8c34f53e3 4496f3a7625ace8e1f6c4a12a2d23e03e53f225e,10488dba8bdec6d39adb67bd2da44607b90c4781 e47685a71645bf785d220172cee37ce4da1f00dd,70067 70222,9c2baff16897b8b0a662b4ba3059c8628482691e a8c4918f2adae6a61a52bee595bb5a071cf2c6c9,17d63c6fc2d6198e71430124f022acf5b7015e37 fc6d41479146e6f1d43b48d77bdf9a3e94a27811,False,False,False,False
60229,5d199735a25624fafbd309d4c45444ffcee112da,f0c403b43b30d72ddb895c1a8ddb3450ac361a2e,60253,f0280e826d7048ec73468d13e93cdd873aaa525d,4081ea043cc446c934dd99bf5ec1f0102f859834,False,False,True,False
70290,a2a949cb6e0ce86604046872e91ce0837d0f5733 d7a5cec1d2aac2f46222aa2292e9b69640791fe8 e6c4d499e1fcca81546dc48e91884e35852fced0,05ad47cfe377e76e1e03251be99798a9b4531d2f 17c9cfd738a7b7e25fc2a64cb63152105e48a8c7 4cae06caea15dbcddb16f64d79d9d3842c808b0c,70069 70437,999aed53e3785a35a27f56ede021fb0997453fd6 71b503f52769b45b9ce562bd22a154861e79c8e2 a414e9132201987f79b805d6058143a0cd484904 6534751d165b20ef1af4594c17ca4ee9a3e1cbc8,c1da8faa31e5ed781ef33a3e0758c266d0e91318 ceccfd8f9319634f4bde91780378dd949e960e8b 9162b0aee111ea61dbecec599dec4b13cff8f3ef dc1fb508e6e68e052175adde56da466cc7f96f98,False,False,False,False
70348,b893bd463cfb3d2829014534f7df02b7bb197748 f00e2b5dc729630b0c97095fd442abcea1caad29 95941448dcc9586bb01beca7687ac8f83dedcc3e,ad6b9aed0f79b4fcbf9c100c95dee4478ba1f649 140449a8097c658413d1c7b0a015ebe64c194b25 7d4c42f44cd5a903fe274672efefb6e02a5d41a5,70355 70014,cd99dfcf9b678fc01c32ba22169f0b998f2b45ca 8949b1cd0c68a522c0830ed815274ec0aeed8134,9067be7937146b752ab1a1d4e53f69788a50ebe0 5eab104fa82f7daeaeb306753593ae1116813737,False,False,False,False
60305,0cf42e7971638b07b41eebb7d95186e1879ef4ae 9b6aebf313656fe91ec75410fca39596e886338d c0c2c0a3940fe9eef89511aa45340a83821fe0fa,bb85cf5524e9a0cf40d11a672f2be52169ed3209 253235770c80b6335f079ee8ec9e27ffad7f9000 567dcf13a7cb0eff8a308e2a97e40cc8fff189f9,60362,,,False,False,False,True
70366,f7206c657bc02c74fb5451e73858725faf504994,b8d669b1340bc961eaea39a4f827b3d4cd9c1892,70279,3f5bdfcb30f69f3f19df221719c253ace1c5976c ae9de21770b8873759aef0705ce7bb226fd3fa78 bd4fdc9f9641b1a6e6f05442fc093a8b0df3120c,4080b5c2b5138ae167251163ae209218462779d5 f4b22b968fb5fd18672ecc42b40add44ddc33df0 916c1ce34497e2b31879828b4276d00705550290,False,False,False,False
70064,42a4646e3be5efe89cd56dab0d5d67e2c11b17c4 740e080eb61e018ddde941c92a77927f9e3166d6 b2c6e882c85b9081c77c8e3257ae2d2dd5cfe32b,7d50bdb5c1b159910ceca9e2148c10bad58a3c69 446b924caefd1afaf2d926830361cd1e59a5c1cf 6b548e6401d7807447fae35f62521c5e207945be,70008,d939badb1e42954095ccc11e18acce3986f1bb04 9ea462a1ef90ee7ce84005eab545224a09adea90 c21983cddb8998691d27a7e94931c59cad140b88,d9d090f939418c36e8da538617fdeb1bbf725759 76b52b39ec5436e363437add43d73cbbae4a9ab6 992caf8c45647d63c782843a0c5fd61a52ab7d53,False,True,False,False
50203,,,50012,cbbdb0b58897cf5c314e28161e232678f515c1ca,9fb5e2607650c8cafbd75e74bb8cfbad059ba5f6,,,False,False
70440,1e8c05aea0f605662f439b58eed3451811c3eee9 aae7295b95010c2571b91cbca592e06bfa495ae8 4cd0305a31037ab13119c0e5c0f0d1747dc0ac5e,87426d7ff32bc80662af3844fb6cbf998c4ae460 9e621babdeb1b4f0aef9734da4a15e782db627af 9fe69da2cf063c23fbd0f85d7c47200f7735571c,70282,29e1f258d0a2e2788fb8e1fda14412511858641c 3103356ed13e7495d0bbf46721367de08219aaa7,815afcdfbea6aaa832b10dfd45e0b9fc3ff00fe5 7cee0935231ab1d449f6e49ffed1ad21ea6e5637,False,False,False,False
10116,8461aad19e1d8aa2fdb5c1029c8d6dbbfaa0292e 1b8104b5a25437587fd7d7e6e2ff2aa62b2d77d1 3e52c1ca43c477c9380d4555759b89f645aa36c1,c645abd28062da2056f36d9be5f67f10cc0edf5b a09b0c6462c88c4cf0466d59db07d2891797a509 8278cd4d3c6e3135b13921a9c59a2798ebb10422,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926 71f3a19b08d6a8bfee1e6c715b9076c739c6e84a,8623d77db7629671cb2bf576c0ac00c78475bda6 b2f3beda1dea385237e9766bf39ef58e665e278e,False,False,False,False
50191,,,50003,6966fd8ce3a9b88ef49b74c2e7eda1b5522dfb69 bc62a67ee3033643c40ae876f87cc6286f8f2b26 f7e977926b225ffbf49e23c7d867ccf488c38c68 509bcbf875e39cc815f0522d3eed49226ad5f557,5bde3379e39096bc07f40300ff088ec6fa078c9a e37362fb6d180fd90f0976ec486b3fbaa6daf489 8ea4a6548840332faf2c658f3264755710fa52c3 6c0747afc13790885530402f55b850590a70c5d0,,,False,False
70170,2ab85c2e129fb6fc18073fdf1cb5fa1289750635 09d011e591613a39dcf2e47512e13d9779db7da0 69ff4fe727562b42f62ef7a62285dace82eba999,3f402080d42f9829ba4e0d23e6d43f322d10d1e7 fee8d7188328d200c8a0c12225c4c063d7f40315 ff89686bd4a822291e3edb6ddff4d2d325658530,70450,18e6d1e2df27cbf665229c8bf791607486606fd0 b98eb8d2c6863106a70887afc058493e7cf71e44,3fc4281f51cba5ec27494b5d13b72d805b257810 915a7f44544c03e583e4ec53986818e4cc4e6124,False,False,False,False
60062,5509e52c8275f42c9b0e5fdf3f3f11a44cdd49a2 c445664ba6af94e31c18f26396233e9b43af2b44,83fbbc824843333257ae3428fd074d35533e9b34 aec3eb3836f486082440d8ff10ff861064cb9c62,60108,581f91096d870837195ea46020edcbf58d8a07bc bea5535157e4bba8ffa3fe68d1c3f2f028ad5e41,8d14085c282c96aabf5adccaaa153a0a183283d6 9dae7fc40bab712f172948725a468dd9bea49860,True,False,False,False
70121,6a675e10212073c5e2ae498704d342ca35a80fa8 cb42cdd8b08c6f263452655ec2259bef3b42f899,604a17c8a70d6a94c9f533619ce02b98e1d8bea6 b0c83a9880481aea312add8c105a9e382f094ff2,70312,8f5eafc7ac950bdaa096736c4d2e1a742382fe51 09170ff38d69553791949594e9613b582bb8b816 baed3669ff3595031546d21352aa98fa31c14ae9 f259a9061b24573e3da74f800fc62b079be78cbe,8a0e74b10c68179f1d553a0a450db5c494a0f17a bdcff70abae87cc35bb72813037732a47ec77911 779e7b3383e4331027a9953b5e86daea9057e453 dc38cc831626bac31f2dfc6e2379bb4b2ceb8796,False,False,False,False
50135,,,50004,3d37b3ba40e4e9cbf05547c436b2f2a56343c795 bd8a3011fb5916d5b363fb0198163ca81be4eb56,5625067a918bf810956c00c4cd7e40091286c48b 6b6c0df6b90bc0863988b1c67dfb05f34a642e14,,,False,False
70339,6cac7afefd687138abda46fbd56bc44347feb95e ff7d202c7320cc4b00c45f668b1f9a41ecaec28b,ca9b9df44e3d68b6fbd144d9022d7286199bcbd4 ec8f7fe4522a349be40e18912c3e1a499928f9f3,70218 70429,0580cd9e6dd1bf874c2eec43813d575e422701bf,7847daf6d29650e7f6161e6a84043f41752a6bf2,True,False,False,False
70103,074ca50ded241e5995ee84d4b243b402bb85e9b8,831fbacf6cf7ee18401ebc96005ad816c6b24cea,70219,69dfd93cea1380d32b205ec9c2586abffbedd087 c99bb4fa184d1ff302286e508112a27b51bfecd8 d57236857eae4c570e260f2182048c11db9438b2 19dc5c72d4baf44d542cda17a6268d78eeeec1e7,02301b2c6f9071bef48e4edac469460d468ce29c 6db8283ccba4e1e5b6efa26b6fa3518ba380f724 440ec58e619d686d2a1c3a69ce52cae4e1232aca 8e4fbd1eae895a016d25abd4410c8a2bbf406cfa,True,False,False,False
70274,e3571350b8e67a897cb8cd630b92fffe408aca59,e4ef22305cf1961e4dc947bdc3b0088d6f588666,70261 70115,d02e20e49e7d8b8131a039d3f941b89300833d3f c7d14cd9b5fc1e1bdd42de341182bbf9408e6f52 b20203f9b1f0a31b8211d7a5f4c6da5eaf8a8764,d997da7921c36812b27b4ea7df14915ecda55c16 4758e70e4a4063a5c462272904a64ee6b7b182ac cb229e1563302f971ab7dec5191645923cfa4155,False,False,False,False
60335,16499bd66aa6ee46d67d51bd3d68d91ad2ef24c8,0295c01ad3a49fda4e6329db931435cdab3ac60e,60366,,,False,False,False,True
70075,503c11eabacd36fd691e1ba5d805ffb94d113a6d,1407c498d6f40bc40231a05d74c026097332f395,70104,75cf1c7ac6dced80a3105dda811467ce3f8cc6f4 c7e559d72f7e3816848373c346359283322d4024,16326ed09322e2da55d6a1eaefc261f7c6db0aaa 910321dbd79c2b6b075fe11084b2e7cdd60f78b0,False,False,False,False
50113,,,50017,05d9afbcc7962b74703f3881b5a4cdd5a435a301 1092ccca5168d38a982ec41e43ab35c288d6ea48 6c67572d2d5eb2e68e639eb7ec0dc06cfeef515f b1d3185d87db2beab790936cfff1410133180273,20e2c38fc49105e237c4f609006b557a522cf4e9 8310b1ffb2420d3857e391675b3f33e3e27a988a cb4be8b6b4dcd883c07f20b4bd221f6e6d808c01 31f30f67010844ba35850b2eb860315e8ffaa1de,,,False,False
70355,0888f9a11193d1bba2d69cdb215051cc1145cb0d 292ca1c4c8f673c3a9caa375e23c69842d0cc66a,140453441b2a416b399494bd57ecf8b1a0f0750f ead4336f4db59ece0639538606c4e650a3684258,70369,485bd0be376b4d811380d40e22d9f576cf1f6445 337fd4959223da15141183344e5496cec6d74c1b 2c79f058979a682869d5313fd719538aebd94b96 7fc2b657ae7a9771b376de8bbf6307fe34008d27,45cdffb85386406a057f521820bbde5c796abad6 332986ccf4cc2dbb2ae73d5960b7ead05b206e74 67a541e808e1d48ab3d8474f49c6cc6657e13caa 8c1ccf3cb68f9745de256cb77cfb4df63cfed32f,False,False,False,False
70364,8058da9eb268dd2f8262e24fa0a0e4717c27cd74 55f142bcbe444ff63422b17f7388b7b158c299bf 1f96f5391e1f7446e112ade0c3ca9b9f5e37aba0,e23b8e8d13979ab2e0d4f4fcd6b949a2d5e60421 e1c3e8ea7dfdcb8248492c005bbeb3e7f47ae5e8 778e25ace92b8759f6c428ca55691b83dc9ea245,70170 70496 70409,36d3e34d14108dbb8cd74f0516eb3cfdb426180d 592d38d5c250ca194a6994e4d7448dcd47a3e350,0976dc8268fe323909e62d39b0a4e164ce57a1ac 78ed28b3dc6ff070f540091189b67fb08526a5a0,False,True,False,False
70126,b2b120c97a9a73bda6626637e25a39bcfe1f87e1,ddcc2f6ab1723891fb612a2755d721445fb1424e,70372,2cc691fde18363c2efe4862dc329cb723611e22f,a273df16a5619792407f040ba522183c2796ca57,False,True,False,False
50106,,,50003,6966fd8ce3a9b88ef49b74c2e7eda1b5522dfb69 bc62a67ee3033643c40ae876f87cc6286f8f2b26,5bde3379e39096bc07f40300ff088ec6fa078c9a e37362fb6d180fd90f0976ec486b3fbaa6daf489,,,False,False
50189,,,50009,192d6f124ac2f06dc622494627f9893cc239772a d1c4d3254270aa672fce15ffa0f08a329ba90ad9 8c7a602ea592d7876365062878ca65e38583753b 71232a3ddd39600e4690ce8dc2ccba1c241c7c75,99c46e26f453e5f1cb9aa87310eb772b0a110a80 10909db4044da0f0c37ba5adfd630137cabac57c ad35c48be6d02a1f24cc90a822fc861be49ae1ff 677a8cf075ee729bc796edba5aff1eacc2bcd053,,,False,False
70361,40a6e1d08098fbaea8778a15d306b3b13bf565aa,b24c5a16e5c14700402902239f7b1621252ed6f8,70260,cc1058f108649c470c4838fe51f829d871ef4e49 bcca76bfc684de4dd4674dc26753ce5a4160d236 0ca1394a8efb9814b0f1e14cacaf1af626a74901,a805e6de994ef11963c00789c6d62432b2dc7841 47f152f2262ea791207f7d20a4c7dc757114b89e 8f2c1a4913026d5fa24e4b45c584af74896a2583,False,False,False,False
70282,dd359d81d0f0ca3982529e8fd9f65c386a08c49e c5bdee2e95ec79e5e8a5fbc06705bd0a42832d80 5f388edbc213d6a1ce48448cb35be3fee4571981,fcafb6f3fcb2a7b38e3eaa536229991980b703a9 1e1787aed155d308fefd0e63eeab3d86d10db3db fd702ef12a7ae0f5f4c84fa593639c24d1c91e46,70446 70275,aaaf98cf5cdae6d0bddd95e846feda0bc7c5b163 866fb150a4b30563186d63fb2fddc66018a58bc4 e14737ab253207afd3ab68c073d94e38b4234abc d6b42b3df18bd28251d0ac992bd9ecca89d6f0d8,56396297084e192ca198b71efa11c224f77fcc2e b134935b12d641621f27a8be4b5ce14203950077 3f3b53c7c21ef49f578e98f280dd3e4c2db2dddf 01e7895034642efcf6d708c166cbf93d7bc71f13,False,False,False,False
70416,887a40b5b3fc5783c923b96fb188586eff2c1430,f2724c5f5eb01fccf869a616242767cc9e10ddca,70132,d1350e4a560f2929e6520dedb04b9a0ce8708b1f cfe06e92a179c5ff892df84dee04d0e62fa9a2c8 ccebb46f5a484448c76e56bf389ab4507a77a8a2 0ee78337f6245ffcb0cd97a3d349f7a9c1299bc0,847f8db20e3b6adcc3abe521658e270166d73514 4e1ee036c500ca9ad8530b1869267a12b1cdc079 7ce7ac70542059475f1028bc09279b99602a0872 9164ed1e57922341f522304203872f03be49c174,False,False,False,False
60014,e7e4d878849c95373b1334d02c8aed228ed8d5c7 56083ad946effe163c457b88245aeae7554a8b35 06da8601f1e1733fd88712c5b64874bd21e05862,841bd8143f138d5f65e7aff731d8b15d2a94de5b 56f0ad0c6d515085a5cae1dd973885bd7ac680b4 c7390437b27ba88697e7e0af86073f019a227017,60125,c6487983cddf27fb02334fadf6a1ca9df0691b0c 4b2e5d038198fcef703af3dc00dbcbbfe9c1810a abae749ef58e301544a4339c8bcd7be3014692c9 4a411d4e63710bad2a9bce296ba36bc21fbb7ae5,3aa05b35041a69f5c446f48df4d452334210ee90 25fef33f3d38ab5a8b7f9f330f0ff80433c752f1 2dd83307887e6b62959bf3982facb6624fd84e63 7e707fa67cd8980e91c90f6e1b351411b218878c,True,False,False,False
60319,f9d12cc955c19e007403a402ee1393824f3631d0 c78d2e31eec2dfb074c53bfa0d0e836dc6b8b56c 592534894dc28e476971331fa48114aa3042ef0d,689b61812fd790acfa0c21e842f8c3a0a3f9f81f 9b4000c1ba2e30fce9ab6843a767036cc1909f39 4b6e268cc7fb6752cfec75b0891fb02b56576c07,60354,,,False,False,False,True
70247,f35144aac9dd32680d5c398ce5abba95fe8dff0f e42b8162f69540d8f9aebd2a07a394b5329bed62,04d1e0ed4adfdc6b734b7552f87bca162ecdd3fc 8a1fb24d8c016d918589e2a70d837fd80e928886,70409 70275,28684b9c60bfabbafed68ab4567a359f2d8d3edd f633ce2a17086827c990d14665d03c5473dd3674 fd95fa7a20e576d4e1623ceb7fac7d9f189918b9,3c50d327732f17678781f2adeba83759a86252a5 16e1588dcd4d9063d0bae22c7fc9dcf071daf808 fe7857a0dc000a2ea3f861b77c7146313fad5120,False,False,False,False
10113,e225a113a532565b08c232ae6903affb974e1271 bd749bc84c422ec454d3d89d078657d4fd1c345f 810fbc2e912679ae50e600542f3e503944ce071f,ecd3d6a549ef153d2ba226fc8b482ed71478e9ff 0d891f674abd7d9618320478ba73e0d26654634b 936cb2d0bd1f1d1e9f17147de241ffaa42bd08f0,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926,8623d77db7629671cb2bf576c0ac00c78475bda6,False,False,False,False
10003,d49a096d35901b2841780c009bb728e239615cb4,38bde7178c2d5013a3b29977f862ecb66ae18b47,10002,05276eed875eed28da588c3227e805be35aad5bf 31bfbff540f6319518202d811f0e1f46d047a72f 8a5a2f7c2befb4fa84c92847a07b0af69d4418bd,6539d119a6b775c95f932965eca11f6bcf801fb0 b9338aa78268c913c788ec9e429d6bc3e00ee199 0406b2b34b5e00ca558d559bd1ac735452c00970,False,False,False,False
70169,8b3d2fd7c765a73619fd8038ec243d28176f37b8 093d3812f2ff2fc7a198b6c452ab3617ec6329a8 30436ff2ee946c5a2da83fb5272bd2120e8d02cc,7a1f25574a31b44f96dd206b67f12d7e19b62dc6 1c71d1bee724ce8aa9db4705ff08d82e79398c86 80aca725c3a4ea9cff892c30fa09912f9e745c33,70257,0743d10a5915f310bfaa2a6c44704fa01bc5ddab 2f2057159c749fb907a44b73cbc721d56f0d545b 1656fc53128b246500fe5b0b3f49711b6972fe02 f534878c4f8571d0a15ed4b1da5ff425ef7eb0f1,ef277b850e67229251f5ac9b567697dfb5228c88 0aae16d920b23e04dd45424b91ee9c48b87dfcca 1598ca333fa0688a83306abf3f2866daf7622491 f25b0f1b62c1df2baecd7f59a9eadf26c2e48d53,False,False,False,False
70481,568cff63e12b6118510861612e0ca59cbe957489 3907966536be105d506eee4981d90c2a2463368b,3f0c88385ca7072e6314525b053b11cf6ba1b690 cf50c871e72585470a8cf556eaafe71fc8e1118f,70477,99ee34fc3ecfddaa7f27078904c3ce9ed9f35a1b,92917a63995b3f3ebf132e0c803c18b81205d165,False,False,False,False
60340,f478c986f97a6721689801fa8185e6312442d39f 007f5b888c7197b73b6205f0e658e016e044a136,34bafb6fe324f6ea959d96e7f2f8746f750dbd55 cc646eeb6d37b20cb30d6eb12278921ff80fd4c7,60365,,,False,False,False,True
60017,193489f026264e0ae29839de1463ea19bfeb7e29 2f8ab93bfaf194c81ce145e62fc8a4ff17856474 76bb282fb7f150ffe662c6cd106c80bcead352a2,593dfa864c21e416735f3e0e47a3c8f80a853a35 13a82d9adb6c544fe630ee1b9940d98180b87e86 765a2ed7f29c2cf312e5c47eb08f015223dde30b,60125,c6487983cddf27fb02334fadf6a1ca9df0691b0c 4b2e5d038198fcef703af3dc00dbcbbfe9c1810a abae749ef58e301544a4339c8bcd7be3014692c9,3aa05b35041a69f5c446f48df4d452334210ee90 25fef33f3d38ab5a8b7f9f330f0ff80433c752f1 2dd83307887e6b62959bf3982facb6624fd84e63,True,True,False,False
60074,1dd14ba57824a4e20f9852d6b2ea09386ee461bc,e8aae80ffe7eadb5ddd11ae290b901edc20b7fac,60112,3e95ed3e7a7769ff9456ec258c1f509b4b548e49 e20551bcdbc8114bd32c4b93435e6e3e7cf011d4,11e81349cbaa6e58dbc175316591858c573248e3 c5315a5a7a43d238958404de2ba3c891f936f057,True,True,False,False
70344,066fa19302d59a5c6a24d0e755c5440bec1bd3c7 5442a98434367cba6777b1aabc4ffad446787c76 8bacc92e539d744a1f95ca0ef3306c2f39f08c07,a272de9ec7bb900e4b8f079a602bf172d94e4396 e859bd8ab22fe8697403dbf3dd76f1780037826b f93a808a12b3af90fcd046f64f0d87edf923c671,70497 70314,6e3ccd57536c81a6afec811b7becf9d4017c386a,9cd3b05f2b61c5be91bccfe2ddc8a5275ee9ab21,False,False,False,False
70332,a5bba89491f9dc9f2e85c9b03dfd73bc4d858873 ff61158edb4f05b5553b3fd9c6169eefccbfb2e9,43110a41b5e5b5e352ea7646cc0574401f74171b 99414c0ef0f366e52ce2db5c7a5dd095bacad220,70050,76b996002f66cff36ceba0eb7dc460def5136dee,ad8e4d8b2039a0a269a2dc6479ba06373b97d278,True,False,False,False
60220,47b898f12c9e9c1e8d3ed7a8532bad682a644d28 43aacfbc576a4a928e51ec766520a70e7d2a5f5f,45c93cbff8721cd03a2c7dab884958a8600421de 0308d2c46031076904d122964b699848337524aa,60255,ece9ba1ede05c15e8bb8cf43a8f952e9a17b7a7b 672ca18e0f8a2ce7078dda5ea5537e8e3dca8ff0,7278c3374a13031a7f8f1de05ce7cca72f250b6d 471a6e51f805008fda896ca0bdb75d4072680e68,False,False,True,False
70306,7e787a1ed5cf64fd01e2ce30e78d5aade284de6c,ed60d599aa63b3f4ea9f888cf7857caf1c7e99d8,70425,a7d33d615ca48469d50f7700767b4dc19c270aa3 43ba215bd223873883eb3b4da1b9f25cf8b429fc 74d591bbe0aa431010c8ba3b7fb439997b54a3b7 82e64718a0c618f3da8c1a7b563af0e7fc748177,624979f57a49bac652bd74162a134e93539cac2d f227fecb7cfb3a978b2e40ccaa1689767b1c21d9 b000a31c9cc603088bcccdafeb3a2e747e852a19 66938534cbbc400e5e0cc3b8a0081ace4eebebb2,False,False,False,False
60035,34aa90d0baa1b4e91ab08f0d6c0b7359afb1d759 eb5f0227a6134a5d1733f52ef3b4b3037faf8e2c,2f9a3b4f3b0a218d015c5a9640e89a605ff2dc7e 17aa5c8316ddfaf6bcd2d85a05ddfd369fe2eb33,60109,46d62cf23d0c5e9ab0df599868122fb543b8fa5e a90be45e5454fa796f70c3cd4a01ed36057334be 755ec9ad80c1e1dd89fdc9e24c4b7cbf83eb3df9,e077d62a3d609878ca5e125b4cdeed68b2fb2953 d57ed795c69f0747c6ee9c5a73d34b0bb76027f3 66490343621f485eeba83d29469b35aa2d1b22fa,True,False,False,False
50182,,,50018,c693faa4af0d62af9186ef29660ae47dbe723dcf a85d0a3a6a212a33e9364dbbbe819c6a0d2a79c6 319b80ef880184c3852e4540a0408f823700bec5,ad96df62afbfe1fda4319a76d5c23675d8ae0d12 53670f68cf67cff0580d6f17ef574ec39d6089dd e6f0d9fa49f01b59fd1de3315b6026df29e3609a,,,False,False
50148,,,50002,14085a3c8802f56491353b2e83ac6accba0c8a8e 3daeaf6281d8e412d9f0b28ec1d18c41d5d5cac6,6aa5b86f57069e2a5c5a7c7345ba5a675b22e26d 32b7e056fee50fb3f171523b58689fb43bb1c3f9,,,False,False
60064,a9607eef6a8cbdebb0d9d9da4e864af13b28d460,abd293c753e034f7224692f65c8d8528e686f4fa,60115,30edfba255a3f1fdf4b704cc89b7e8d70c872441 8784fec516b8bf1bcc59b9eae0bd2953e34c638e c653ed8b791e39fb2f30525d3b3d81d025797889,90806c28fbab98020971630d282a2c9b834b6b9d cea9a6b768498efd0c32aa9c1756089f26105b15 d746e1e20513fe1abdaeb5e53daa4611c82764e2,True,False,False,False
70393,46d3ee97d37325e9716572f1e56885ddd62696f7,a76c54603e74c7569c0d1bb38c3c25324bc9f2ae,70316 70352,5565cdf6b14151e04cf2c637673e1ea86e58b905 7c703a5cb050ac80ef073daa23ee9ea0923cf799 df0830b7a264794540431fb4d15c61745aae2bdd d024a7d4e29f15566925a1813550b014b025d371,5f29cd318af5148d0c8087688c6860076cb9a104 6854b658fa01cfd5567b4f05c1ee4c756e111cf5 b3954a2ed69b92859ba8b3d8b5b87255e961bdf2 59301328e9d3c7691cfd7f5b1da6609b891a4fcf,False,False,False,False
70204,5a4b6c8fc6cf2f98367be1adf4ea850d8e7b378f 9e00d649b17fd01d173dede70e383cf3ed1bddb2 1b295f5bad14f97e9855384ee9e94c3847e8902f,8b34060c7b1de30e692ab53433fdb813f29950c9 3c35700a76fb5bf44f7ca5f10f1ffa7563863525 01e848968fa460664c618b989b123e5c0575bdfc,70407,3ede9a14670f354254b92c359c68b413d93c1630 42f0f20f04f4fac0d59914126570e4a67373bbe9,8e81a74a56674a56621fa5e97ac7f7da144cba5f 2df92a70f5627e67c8af3288b12a03959251453a,False,False,False,False
50167,,,50009,192d6f124ac2f06dc622494627f9893cc239772a d1c4d3254270aa672fce15ffa0f08a329ba90ad9,99c46e26f453e5f1cb9aa87310eb772b0a110a80 10909db4044da0f0c37ba5adfd630137cabac57c,,,False,False
50108,,,50018,c693faa4af0d62af9186ef29660ae47dbe723dcf a85d0a3a6a212a33e9364dbbbe819c6a0d2a79c6,ad96df62afbfe1fda4319a76d5c23675d8ae0d12 53670f68cf67cff0580d6f17ef574ec39d6089dd,,,False,False
70347,4ff871ed4f478ffcf0d528c695a13250b1f3b866,f3345224c65f8f72c712030a9a04472594cd14ea,70210,185940676701b1c70525246964dca702b6f3282a b924957e10f891cb3269042ddc24cb4f5329d0ed 9edace8b09e476c1b0bd9af7a59eefeec5cf9c42,fa01f2e3a2e0f3d4c122133bb5d968dff2283089 a77ba221bb1dc0f26ff4a348246a5d988806b851 eeea0b756951c4a81b1e12f259467b957a310e6b,False,False,False,False
60208,b7662b16f21ca9f85558d06550fee0a5daf3f4be bfc074d8182d042fc087058516435f24eb9b25c6 92e2442a1a99a06f696cefc4e0a3bc8c95e94fb8,00814bbaf0a01a1327120ed6ef0cdba9742d8295 e2171248ef95d673519e2df4f80d00274b061c23 2a51a0a77c90c2292aa6f5be8c1554f98df8de74,60270,e6c2c97e2601f65d0ed0e54db02e9c2fff9fd4e9,7caae4fcb8d644921a78cccd31130e5b677b4717,False,False,True,False
10111,a9c6e41e9d2548f58efcd9a6749fa8f0ea2f712e b1637cea2c6036265e9f432029556856625ee809,fd889373ffd75109fe3cb72714371b03d9802054 4b0bc0c4edd7d5c002495c1d3d2c7596442e4c89,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926 71f3a19b08d6a8bfee1e6c715b9076c739c6e84a 11c9346689b0ef8d8331813414da2c353bf01c8c,8623d77db7629671cb2bf576c0ac00c78475bda6 b2f3beda1dea385237e9766bf39ef58e665e278e 8ba6144d4881bd4ae695e271b547ffa3526af7b0,False,False,False,False
50249,,,50007,fc0090d54f36ba62d00b2e0477309b6a4618196b 71c2c3ad56976044bad33eaa43db5a718f426c09 3ea86043444aed175ceea5b60f39fffdd3cd0f4b dbb37dea52748a4413ab99561242e2e280d6ee16,fc8fa282406f97b4105f196e74eb879ea6f396db 2f4013d212a0813946f0cecdfa25818debdc508a 1b41e833195d99ea0ef5ae040c3af39ea4ed4b31 dd5e67c0569f180729d395c5e1ad9f6861a9951b,,,False,False
