SURO,IFWO,AGWO
0.0000000000e+00,8.8870851000e-04,2.4707450000e-03
0.0000000000e+00,8.7559863000e-04,2.4694256000e-03
0.0000000000e+00,8.6268218000e-04,2.4680910000e-03
0.0000000000e+00,8.4995630000e-04,2.4667417000e-03
0.0000000000e+00,8.3741813000e-04,2.4653776000e-03
0.0000000000e+00,8.2506490000e-04,2.7063806000e-03
0.0000000000e+00,8.1289385000e-04,3.0317288000e-03
0.0000000000e+00,8.0090237000e-04,3.1990400000e-03
0.0000000000e+00,7.8908779000e-04,3.1976195000e-03
0.0000000000e+00,7.7744754000e-04,3.1961855000e-03
0.0000000000e+00,7.6597894000e-04,3.1947379000e-03
0.0000000000e+00,7.5467955000e-04,3.1932774000e-03
0.0000000000e+00,7.4354687000e-04,3.1918043000e-03
0.0000000000e+00,7.3257840000e-04,3.1903181000e-03
0.0000000000e+00,7.2177168000e-04,3.1888194000e-03
0.0000000000e+00,7.1112445000e-04,3.1200589000e-03
0.0000000000e+00,7.0063426000e-04,3.1186494000e-03
0.0000000000e+00,6.9029880000e-04,3.1172279000e-03
0.0000000000e+00,6.8011577000e-04,3.1157944000e-03
0.0000000000e+00,6.7008304000e-04,3.1143494000e-03
4.3400265000e-05,6.9801882000e-04,3.1378178000e-03
1.4450979000e-04,7.3888758000e-04,3.1794205000e-03
1.2160616000e-04,7.4729125000e-04,3.0324969000e-03
6.6698722000e-06,7.5451971000e-04,2.7317570000e-03
1.0275703000e-04,7.6071033000e-04,2.5183125000e-03
5.2948903000e-06,7.6525647000e-04,2.5449418000e-03
2.2879700000e-04,8.5239398000e-04,2.5912211000e-03
7.9826316000e-07,9.2705211000e-04,2.6231110000e-03
0.0000000000e+00,9.1341487000e-04,2.6227720000e-03
0.0000000000e+00,8.9994055000e-04,2.8624127000e-03
0.0000000000e+00,8.8666502000e-04,3.1897780000e-03
0.0000000000e+00,8.7358529000e-04,3.3637166000e-03
0.0000000000e+00,8.6069858000e-04,3.3621613000e-03
0.0000000000e+00,8.4800192000e-04,3.3605914000e-03
0.0000000000e+00,8.3549257000e-04,3.3590072000e-03
0.0000000000e+00,8.2316773000e-04,3.3574090000e-03
0.0000000000e+00,8.1102474000e-04,3.3557967000e-03
4.0390067000e-05,8.3552976000e-04,3.3794676000e-03
1.5973424000e-07,8.5950061000e-04,3.4048958000e-03
0.0000000000e+00,8.4682932000e-04,3.3309725000e-03
2.9022001000e-05,8.3573797000e-04,3.3359237000e-03
0.0000000000e+00,8.2480337000e-04,3.3410108000e-03
7.4943205000e-06,8.2604436000e-04,3.3571294000e-03
2.7774036000e-04,9.2368171000e-04,3.4052609000e-03
1.5256203000e-04,1.0134405000e-03,3.4500137000e-03
0.0000000000e+00,1.0058350000e-03,3.4626205000e-03
0.0000000000e+00,9.9099730000e-04,3.2825957000e-03
0.0000000000e+00,9.7637856000e-04,2.9571909000e-03
0.0000000000e+00,9.6197549000e-04,2.7210168000e-03
0.0000000000e+00,9.4778487000e-04,2.7194370000e-03
0.0000000000e+00,9.3380350000e-04,2.7178412000e-03
0.0000000000e+00,9.2002843000e-04,2.7162298000e-03
0.0000000000e+00,9.0645661000e-04,2.7146025000e-03
0.0000000000e+00,8.9308491000e-04,2.9475708000e-03
0.0000000000e+00,8.7991048000e-04,3.2697713000e-03
0.0000000000e+00,8.6693047000e-04,3.4465936000e-03
0.0000000000e+00,8.5414184000e-04,3.4449070000e-03
0.0000000000e+00,8.4154191000e-04,3.4432062000e-03
0.0000000000e+00,8.2912785000e-04,3.4414912000e-03
0.0000000000e+00,8.1689691000e-04,3.4397624000e-03
0.0000000000e+00,8.0484641000e-04,3.4380197000e-03
0.0000000000e+00,7.9297367000e-04,3.4362634000e-03
0.0000000000e+00,7.8127609000e-04,3.4344944000e-03
0.0000000000e+00,7.6975103000e-04,3.3591297000e-03
0.0000000000e+00,7.5839605000e-04,3.3574649000e-03
0.0000000000e+00,7.4720854000e-04,3.3557874000e-03
0.0000000000e+00,7.3618605000e-04,3.3540970000e-03
1.4499389000e-04,7.3235040000e-04,3.3659427000e-03
1.2238249000e-04,7.3446875000e-04,3.3908139000e-03
1.2249278000e-04,7.3547772000e-04,3.4147375000e-03
1.2994310000e-04,8.0341846000e-04,3.2546434000e-03
5.0787593000e-04,9.0358389000e-04,2.9560870000e-03
4.0957460000e-04,1.0517162000e-03,2.7600122000e-03
1.2524193000e-04,1.1638545000e-03,2.8043496000e-03
6.2511276000e-06,1.1648961000e-03,2.8326483000e-03
1.1492529000e-04,1.2142585000e-03,2.8770701000e-03
2.2872040000e-05,1.2516583000e-03,2.9110583000e-03
1.7538141000e-05,1.2351616000e-03,3.1742449000e-03
0.0000000000e+00,1.2177931000e-03,3.5323766000e-03
1.8350025000e-05,1.2007250000e-03,3.7377230000e-03
1.3689620000e-04,1.1905913000e-03,3.7549373000e-03
4.9752318000e-05,1.2214998000e-03,3.7942743000e-03
4.0520703000e-05,1.2470736000e-03,3.8286517000e-03
3.4630466000e-05,1.2323448000e-03,3.8421613000e-03
9.4063165000e-05,1.2767497000e-03,3.8780160000e-03
1.5781526000e-04,1.3262461000e-03,3.9222213000e-03
3.5284083000e-05,1.3161078000e-03,3.9427029000e-03
2.6766097000e-03,1.6072735000e-03,3.8942136000e-03
2.2600247000e-03,2.0018797000e-03,3.9608874000e-03
3.2202493000e-05,2.1153104000e-03,4.0185358000e-03
1.1716470000e-03,2.3189634000e-03,4.0768306000e-03
1.7464395000e-03,2.5722957000e-03,4.1434024000e-03
3.6714275000e-05,2.6552405000e-03,4.2005526000e-03
5.0096656000e-04,2.7617579000e-03,4.2591309000e-03
1.8841212000e-03,2.9822306000e-03,4.1158935000e-03
3.0496402000e-04,3.1101860000e-03,3.8106719000e-03
3.0785013000e-05,3.0872547000e-03,3.5826182000e-03
1.0637302000e-05,3.0601877000e-03,3.6075013000e-03
5.1335494000e-08,3.0319213000e-03,3.6267084000e-03
0.0000000000e+00,2.9871983000e-03,3.6263834000e-03
5.7725094000e-05,2.9459947000e-03,3.6343439000e-03
2.9766255000e-05,2.9367022000e-03,3.9222268000e-03
1.5877967000e-04,2.9324256000e-03,4.3223044000e-03
0.0000000000e+00,2.8970109000e-03,4.5483983000e-03
0.0000000000e+00,2.8542753000e-03,4.5474907000e-03
1.4406582000e-04,2.8913796000e-03,4.5791366000e-03
9.6840552000e-07,2.9275930000e-03,4.6135848000e-03
0.0000000000e+00,2.8844543000e-03,4.6138465000e-03
0.0000000000e+00,2.8419041000e-03,4.6127718000e-03
0.0000000000e+00,2.7999815000e-03,4.6116398000e-03
0.0000000000e+00,2.7586774000e-03,4.6104514000e-03
0.0000000000e+00,2.7179825000e-03,4.5049558000e-03
0.0000000000e+00,2.6778879000e-03,4.5038550000e-03
0.0000000000e+00,2.6383849000e-03,4.5027025000e-03
0.0000000000e+00,2.5994645000e-03,4.5014988000e-03
0.0000000000e+00,2.5611185000e-03,4.5002447000e-03
7.3717696000e-05,2.5769994000e-03,4.5286100000e-03
2.2057008000e-03,2.8455995000e-03,4.5940047000e-03
5.1609951000e-04,3.0813231000e-03,4.4630305000e-03
4.0669693000e-05,3.0635055000e-03,4.1799014000e-03
0.0000000000e+00,3.0203336000e-03,3.9682817000e-03
0.0000000000e+00,2.9757791000e-03,3.9671804000e-03
0.0000000000e+00,2.9318817000e-03,3.9660204000e-03
1.3132365000e-07,2.8886385000e-03,3.9652609000e-03
2.5242418000e-05,2.8472936000e-03,3.9705671000e-03
3.0153622000e-05,2.8383201000e-03,4.2190291000e-03
4.4021718000e-04,2.9358200000e-03,4.5923511000e-03
1.3664292000e-06,2.9997991000e-03,4.8193228000e-03
1.3656299000e-05,2.9754960000e-03,4.8404820000e-03
1.9187733000e-04,2.9609932000e-03,4.8766630000e-03
0.0000000000e+00,2.9268751000e-03,4.8914677000e-03
0.0000000000e+00,2.8836993000e-03,4.8898295000e-03
0.0000000000e+00,2.8411602000e-03,4.8881359000e-03
1.8149690000e-04,2.8083439000e-03,4.9017509000e-03
0.0000000000e+00,2.7759667000e-03,4.9161143000e-03
0.0000000000e+00,2.7350166000e-03,4.8018713000e-03
0.0000000000e+00,2.6946708000e-03,4.8001609000e-03
0.0000000000e+00,2.6549203000e-03,4.7984016000e-03
4.1558375000e-05,2.6178402000e-03,4.8045423000e-03
4.4190772000e-05,2.5835137000e-03,4.8190956000e-03
4.4010241000e-05,2.5498169000e-03,4.8338613000e-03
0.0000000000e+00,2.5144008000e-03,4.8403637000e-03
0.0000000000e+00,2.4773094000e-03,4.6453597000e-03
0.0000000000e+00,2.4407653000e-03,4.3348102000e-03
0.0000000000e+00,2.4047601000e-03,4.1206898000e-03
0.0000000000e+00,2.3692860000e-03,4.1185017000e-03
0.0000000000e+00,2.3343354000e-03,4.1162726000e-03
0.0000000000e+00,2.2999002000e-03,4.1140034000e-03
0.0000000000e+00,2.2659730000e-03,4.1116951000e-03
0.0000000000e+00,2.2325462000e-03,4.3213223000e-03
5.2405585000e-06,2.2108748000e-03,4.6446598000e-03
1.6007348000e-04,2.1975106000e-03,4.8683179000e-03
1.6749691000e-04,2.1815174000e-03,4.8969276000e-03
0.0000000000e+00,2.1577154000e-03,4.9104951000e-03
0.0000000000e+00,2.1258856000e-03,4.9078604000e-03
1.6567786000e-04,2.1028593000e-03,4.9205488000e-03
7.7936955000e-04,2.2813901000e-03,4.9703578000e-03
2.3673368000e-03,2.5672717000e-03,5.0423238000e-03
4.0872695000e-04,2.7940471000e-03,5.1154094000e-03
8.2852348000e-04,2.9399060000e-03,5.0616125000e-03
1.5079606000e-05,2.9594612000e-03,5.1116166000e-03
5.0717623000e-05,2.9395602000e-03,5.1417770000e-03
4.6644596000e-05,2.9011085000e-03,5.1575801000e-03
4.6454861000e-05,2.8630109000e-03,5.1729931000e-03
0.0000000000e+00,2.8231158000e-03,5.1797424000e-03
0.0000000000e+00,2.7814705000e-03,5.1774960000e-03
0.0000000000e+00,2.7404395000e-03,4.9498319000e-03
0.0000000000e+00,2.7000136000e-03,4.5981184000e-03
0.0000000000e+00,2.6601842000e-03,4.3590399000e-03
0.0000000000e+00,2.6209422000e-03,4.3565971000e-03
0.0000000000e+00,2.5822795000e-03,4.3541081000e-03
0.0000000000e+00,2.5441868000e-03,4.3515735000e-03
0.0000000000e+00,2.5066561000e-03,4.3489942000e-03
0.0000000000e+00,2.4696789000e-03,4.5830547000e-03
0.0000000000e+00,2.4332474000e-03,4.9297563000e-03
0.0000000000e+00,2.3973533000e-03,5.1524159000e-03
0.0000000000e+00,2.3619884000e-03,5.1496672000e-03
1.7313428000e-04,2.3359137000e-03,5.1627615000e-03
1.3305474000e-05,2.3299996000e-03,5.1989872000e-03
9.1126254000e-05,2.3357184000e-03,5.2422434000e-03
1.7991713000e-04,2.3306594000e-03,5.2794758000e-03
1.7418862000e-04,2.3142032000e-03,5.3097825000e-03
0.0000000000e+00,2.2888631000e-03,5.3237327000e-03
0.0000000000e+00,2.2550987000e-03,5.1972419000e-03
0.0000000000e+00,2.2218325000e-03,5.1942645000e-03
0.0000000000e+00,2.1890569000e-03,5.1912507000e-03
0.0000000000e+00,2.1567650000e-03,5.1882006000e-03
0.0000000000e+00,2.1249491000e-03,5.1851165000e-03
0.0000000000e+00,2.0936029000e-03,5.1819971000e-03
0.0000000000e+00,2.0627191000e-03,5.1788446000e-03
0.0000000000e+00,2.0322907000e-03,4.8588915000e-03
0.0000000000e+00,2.0023112000e-03,4.3793088000e-03
0.0000000000e+00,1.9727738000e-03,4.0580784000e-03
0.0000000000e+00,1.9436722000e-03,4.0547973000e-03
0.0000000000e+00,1.9149999000e-03,4.0514860000e-03
0.0000000000e+00,1.8867507000e-03,4.0481449000e-03
0.0000000000e+00,1.8589181000e-03,4.0447745000e-03
0.0000000000e+00,1.8314961000e-03,4.3593557000e-03
0.0000000000e+00,1.8044787000e-03,4.8322934000e-03
0.0000000000e+00,1.7778599000e-03,5.1456057000e-03
0.0000000000e+00,1.7516337000e-03,5.1421234000e-03
0.0000000000e+00,1.7257944000e-03,5.1386142000e-03
0.0000000000e+00,1.7003362000e-03,5.1350789000e-03
0.0000000000e+00,1.6752536000e-03,5.1315175000e-03
0.0000000000e+00,1.6505410000e-03,5.1279319000e-03
0.0000000000e+00,1.6261928000e-03,5.1243212000e-03
0.0000000000e+00,1.6022039000e-03,5.1206858000e-03
0.0000000000e+00,1.5785689000e-03,4.9990364000e-03
0.0000000000e+00,1.5552825000e-03,4.9956157000e-03
0.0000000000e+00,1.5323397000e-03,4.9921726000e-03
0.0000000000e+00,1.5097354000e-03,4.9887067000e-03
0.0000000000e+00,1.4874644000e-03,4.9852189000e-03
0.0000000000e+00,1.4655220000e-03,4.9817092000e-03
0.0000000000e+00,1.4439032000e-03,4.9781781000e-03
0.0000000000e+00,1.4226035000e-03,4.6920991000e-03
0.0000000000e+00,1.4016178000e-03,4.2762039000e-03
0.0000000000e+00,1.3809417000e-03,4.0015527000e-03
0.0000000000e+00,1.3605707000e-03,3.9979401000e-03
0.0000000000e+00,1.3405001000e-03,3.9943079000e-03
0.0000000000e+00,1.3207255000e-03,3.9906572000e-03
0.0000000000e+00,1.3012427000e-03,3.9869868000e-03
5.3888118000e-07,1.2820747000e-03,4.2554121000e-03
1.1765050000e-03,1.4973371000e-03,4.7011902000e-03
2.8179015000e-03,1.8516462000e-03,5.0550280000e-03
8.3391176000e-04,2.1768038000e-03,5.1270761000e-03
5.4369152000e-06,2.3537057000e-03,5.1662694000e-03
0.0000000000e+00,2.3192610000e-03,5.1668012000e-03
0.0000000000e+00,2.2850481000e-03,5.1640277000e-03
0.0000000000e+00,2.2513401000e-03,5.1612128000e-03
1.7877120000e-04,2.2272530000e-03,5.1741465000e-03
0.0000000000e+00,2.2034764000e-03,5.1881876000e-03
0.0000000000e+00,2.1709716000e-03,5.0653322000e-03
0.0000000000e+00,2.1389464000e-03,5.0625810000e-03
0.0000000000e+00,2.1073937000e-03,5.0597931000e-03
0.0000000000e+00,2.0763061000e-03,5.0569689000e-03
0.0000000000e+00,2.0456773000e-03,5.0541083000e-03
0.0000000000e+00,2.0155003000e-03,5.0512129000e-03
0.0000000000e+00,1.9857686000e-03,5.0482834000e-03
0.0000000000e+00,1.9564754000e-03,4.8020096000e-03
0.0000000000e+00,1.9276142000e-03,4.4542770000e-03
0.0000000000e+00,1.8991788000e-03,4.2281672000e-03
0.0000000000e+00,1.8711629000e-03,4.2251064000e-03
0.0000000000e+00,1.8435604000e-03,4.2220140000e-03
0.0000000000e+00,1.8163651000e-03,4.2188913000e-03
0.0000000000e+00,1.7895709000e-03,4.2157387000e-03
0.0000000000e+00,1.7631719000e-03,4.4356375000e-03
0.0000000000e+00,1.7371624000e-03,4.7771623000e-03
0.0000000000e+00,1.7115364000e-03,5.0172326000e-03
0.0000000000e+00,1.6862885000e-03,5.0139655000e-03
0.0000000000e+00,1.6614131000e-03,5.0106714000e-03
0.0000000000e+00,1.6369047000e-03,5.0073504000e-03
0.0000000000e+00,1.6127577000e-03,5.0040032000e-03
0.0000000000e+00,1.5889669000e-03,5.0006304000e-03
0.0000000000e+00,1.5655272000e-03,4.9972320000e-03
0.0000000000e+00,1.5424333000e-03,4.9938089000e-03
0.0000000000e+00,1.5196799000e-03,4.8755393000e-03
0.0000000000e+00,1.4972623000e-03,4.8723198000e-03
0.0000000000e+00,1.4751753000e-03,4.8690769000e-03
0.0000000000e+00,1.4534141000e-03,4.8658107000e-03
0.0000000000e+00,1.4319740000e-03,4.8625218000e-03
0.0000000000e+00,1.4108501000e-03,4.8592109000e-03
0.0000000000e+00,1.3900379000e-03,4.8558777000e-03
0.0000000000e+00,1.3695327000e-03,4.6205590000e-03
0.0000000000e+00,1.3493298000e-03,4.2979759000e-03
0.0000000000e+00,1.3294250000e-03,4.0913555000e-03
0.0000000000e+00,1.3098140000e-03,4.0879399000e-03
0.0000000000e+00,1.2904922000e-03,4.0845037000e-03
0.0000000000e+00,1.2714554000e-03,4.0810481000e-03
0.0000000000e+00,1.2526994000e-03,4.0775733000e-03
0.0000000000e+00,1.2342202000e-03,4.2773047000e-03
0.0000000000e+00,1.2160136000e-03,4.5930003000e-03
0.0000000000e+00,1.1980754000e-03,4.8214342000e-03
0.0000000000e+00,1.1804019000e-03,4.8178863000e-03
0.0000000000e+00,1.1629891000e-03,4.8143207000e-03
0.0000000000e+00,1.1458332000e-03,4.8107379000e-03
0.0000000000e+00,1.1289304000e-03,4.8071379000e-03
0.0000000000e+00,1.1122769000e-03,4.8035216000e-03
0.0000000000e+00,1.0958691000e-03,4.7998889000e-03
0.0000000000e+00,1.0797033000e-03,4.7962400000e-03
0.0000000000e+00,1.0637761000e-03,4.6828897000e-03
0.0000000000e+00,1.0480836000e-03,4.6794503000e-03
0.0000000000e+00,1.0326228000e-03,4.6759960000e-03
0.0000000000e+00,1.0173901000e-03,4.6725268000e-03
0.0000000000e+00,1.0023819000e-03,4.6690428000e-03
0.0000000000e+00,9.8759518000e-04,4.6655443000e-03
0.0000000000e+00,9.7302662000e-04,4.6620313000e-03
0.0000000000e+00,9.5867302000e-04,4.4044275000e-03
0.0000000000e+00,9.4453106000e-04,4.0562632000e-03
0.0000000000e+00,9.3059771000e-04,3.8351240000e-03
0.0000000000e+00,9.1686996000e-04,3.8315561000e-03
0.0000000000e+00,9.0334471000e-04,3.8279756000e-03
0.0000000000e+00,8.9001894000e-04,3.8243826000e-03
0.0000000000e+00,8.7688974000e-04,3.8207765000e-03
0.0000000000e+00,8.6395425000e-04,4.0347427000e-03
0.0000000000e+00,8.5120957000e-04,4.3757362000e-03
1.3389533000e-04,8.4550562000e-04,4.6405965000e-03
1.4367934000e-04,8.4720866000e-04,4.6674712000e-03
0.0000000000e+00,8.4203132000e-04,4.6799267000e-03
0.0000000000e+00,8.2961004000e-04,4.6761734000e-03
3.5793280000e-05,8.1920566000e-04,4.6803905000e-03
0.0000000000e+00,8.0894557000e-04,4.6852846000e-03
0.0000000000e+00,7.9701236000e-04,4.6814717000e-03
0.0000000000e+00,7.8525522000e-04,4.6776487000e-03
0.0000000000e+00,7.7367149000e-04,4.5671859000e-03
0.0000000000e+00,7.6225860000e-04,4.5635886000e-03
0.0000000000e+00,7.5101410000e-04,4.5599937000e-03
0.0000000000e+00,7.3993544000e-04,4.5563886000e-03
0.0000000000e+00,7.2902022000e-04,4.5527732000e-03
0.0000000000e+00,7.1826600000e-04,4.5491476000e-03
0.0000000000e+00,7.0767046000e-04,4.5455117000e-03
0.0000000000e+00,6.9723121000e-04,4.2303577000e-03
0.0000000000e+00,6.8694592000e-04,3.8160835000e-03
0.0000000000e+00,6.7681237000e-04,3.5575544000e-03
0.0000000000e+00,6.6682836000e-04,3.5538813000e-03
0.0000000000e+00,6.5699161000e-04,3.5501984000e-03
0.0000000000e+00,6.4729998000e-04,3.5465066000e-03
0.0000000000e+00,6.3775131000e-04,3.5428065000e-03
0.0000000000e+00,6.2834343000e-04,3.7939623000e-03
0.0000000000e+00,6.1907439000e-04,4.2008641000e-03
0.0000000000e+00,6.0994201000e-04,4.5086467000e-03
0.0000000000e+00,6.0094445000e-04,4.5049130000e-03
0.0000000000e+00,5.9207954000e-04,4.5011709000e-03
0.0000000000e+00,5.8334548000e-04,4.4974210000e-03
0.0000000000e+00,5.7474017000e-04,4.4936636000e-03
0.0000000000e+00,5.6626182000e-04,4.4898982000e-03
0.0000000000e+00,5.5790856000e-04,4.4861259000e-03
0.0000000000e+00,5.4967857000e-04,4.4823461000e-03
0.0000000000e+00,5.4156996000e-04,4.3769921000e-03
0.0000000000e+00,5.3358090000e-04,4.3734200000e-03
0.0000000000e+00,5.2570977000e-04,4.3698410000e-03
0.0000000000e+00,5.1795476000e-04,4.3662544000e-03
0.0000000000e+00,5.1031413000e-04,4.3626614000e-03
0.0000000000e+00,5.0278619000e-04,4.3590614000e-03
0.0000000000e+00,4.9536931000e-04,4.3554548000e-03
0.0000000000e+00,4.8806181000e-04,3.9970810000e-03
0.0000000000e+00,4.8086213000e-04,3.5388172000e-03
0.0000000000e+00,4.7376868000e-04,3.2579280000e-03
0.0000000000e+00,4.6677986000e-04,3.2542958000e-03
0.0000000000e+00,4.5989413000e-04,3.2506576000e-03
0.0000000000e+00,4.5310994000e-04,3.2470138000e-03
0.0000000000e+00,4.4642587000e-04,3.2433639000e-03
0.0000000000e+00,4.3984037000e-04,3.5169711000e-03
0.0000000000e+00,4.3335202000e-04,3.9679538000e-03
0.0000000000e+00,4.2695939000e-04,4.3190480000e-03
0.0000000000e+00,4.2066109000e-04,4.3153758000e-03
0.0000000000e+00,4.1445566000e-04,4.3116985000e-03
0.0000000000e+00,4.0834179000e-04,4.3080156000e-03
0.0000000000e+00,4.0231811000e-04,4.3043275000e-03
0.0000000000e+00,3.9638329000e-04,4.3006344000e-03
0.0000000000e+00,3.9053601000e-04,4.2969361000e-03
0.0000000000e+00,3.8477499000e-04,4.2932336000e-03
0.0000000000e+00,3.7909896000e-04,4.1928519000e-03
0.0000000000e+00,3.7350666000e-04,4.1893488000e-03
0.0000000000e+00,3.6799686000e-04,4.1858410000e-03
0.0000000000e+00,3.6256833000e-04,4.1823285000e-03
0.0000000000e+00,3.5721989000e-04,4.1788113000e-03
0.0000000000e+00,3.5195032000e-04,4.1752895000e-03
0.0000000000e+00,3.4675849000e-04,4.1717635000e-03
0.0000000000e+00,3.4164326000e-04,3.7829462000e-03
0.0000000000e+00,3.3660349000e-04,3.2991657000e-03
0.0000000000e+00,3.3163806000e-04,3.0080243000e-03
0.0000000000e+00,3.2674585000e-04,3.0044811000e-03
0.0000000000e+00,3.2192585000e-04,3.0009341000e-03
0.0000000000e+00,3.1717692000e-04,2.9973830000e-03
0.0000000000e+00,3.1249807000e-04,2.9938277000e-03
0.0000000000e+00,3.0788826000e-04,3.2778715000e-03
0.0000000000e+00,3.0334640000e-04,3.7545548000e-03
0.0000000000e+00,2.9887157000e-04,4.1362755000e-03
0.0000000000e+00,2.9446278000e-04,4.1327057000e-03
0.0000000000e+00,2.9011897000e-04,4.1291327000e-03
0.0000000000e+00,2.8583925000e-04,4.1255560000e-03
0.0000000000e+00,2.8162269000e-04,4.1219760000e-03
0.0000000000e+00,2.7746829000e-04,4.1183932000e-03
0.0000000000e+00,2.7337519000e-04,4.1148067000e-03
0.0000000000e+00,2.6934250000e-04,4.1112169000e-03
0.0000000000e+00,2.6536928000e-04,4.0156501000e-03
0.0000000000e+00,2.6145467000e-04,4.0122508000e-03
0.0000000000e+00,2.5759780000e-04,4.0088482000e-03
0.0000000000e+00,2.5379783000e-04,4.0054424000e-03
0.0000000000e+00,2.5005391000e-04,4.0020337000e-03
0.0000000000e+00,2.4636521000e-04,3.9986223000e-03
0.0000000000e+00,2.4273094000e-04,3.9952076000e-03
0.0000000000e+00,2.3915028000e-04,3.6270544000e-03
0.0000000000e+00,2.3562243000e-04,3.1812717000e-03
0.0000000000e+00,2.3214663000e-04,2.9178532000e-03
0.0000000000e+00,2.2872210000e-04,2.9144273000e-03
0.0000000000e+00,2.2534809000e-04,2.9109991000e-03
0.0000000000e+00,2.2202385000e-04,2.9075686000e-03
0.0000000000e+00,2.1874865000e-04,2.9041348000e-03
0.0000000000e+00,2.1552177000e-04,3.1606946000e-03
0.0000000000e+00,2.1234248000e-04,3.5996190000e-03
0.0000000000e+00,2.0921009000e-04,3.9609144000e-03
0.0000000000e+00,2.0612391000e-04,3.9574718000e-03
0.0000000000e+00,2.0308325000e-04,3.9540264000e-03
0.0000000000e+00,2.0008745000e-04,3.9505796000e-03
0.0000000000e+00,1.9713586000e-04,3.9471299000e-03
0.0000000000e+00,1.9422779000e-04,3.9436789000e-03
0.0000000000e+00,1.9136263000e-04,3.9402256000e-03
0.0000000000e+00,1.8853974000e-04,3.9367704000e-03
0.0000000000e+00,1.8575847000e-04,3.8458344000e-03
0.0000000000e+00,1.8301824000e-04,3.8425594000e-03
0.0000000000e+00,1.8031844000e-04,3.8392823000e-03
0.0000000000e+00,1.7765847000e-04,3.8360031000e-03
0.0000000000e+00,1.7503773000e-04,3.8327223000e-03
0.0000000000e+00,1.7245565000e-04,3.8294394000e-03
0.0000000000e+00,1.6991165000e-04,3.8261549000e-03
0.0000000000e+00,1.6740520000e-04,3.4801217000e-03
0.0000000000e+00,1.6493571000e-04,3.0721906000e-03
0.0000000000e+00,1.6250265000e-04,2.8356228000e-03
0.0000000000e+00,1.6010548000e-04,2.8323028000e-03
0.0000000000e+00,1.5774368000e-04,2.8289584000e-03
0.0000000000e+00,1.5541671000e-04,2.8255905000e-03
0.0000000000e+00,1.5312407000e-04,2.8221998000e-03
0.0000000000e+00,1.5086525000e-04,3.0520563000e-03
0.0000000000e+00,1.4863975000e-04,3.4532677000e-03
0.0000000000e+00,1.4644708000e-04,3.7925709000e-03
0.0000000000e+00,1.4428677000e-04,3.7891234000e-03
0.0000000000e+00,1.4215830000e-04,3.7856763000e-03
