,event_starttime,event_peaktime,event_endtime,fl_goescls,lat_stony,lon_stony,ar_noaanum,ssw_id,noaa_ar_ssw,location_ssw,lat_ssw,lon_ssw,AR_valid,dist_noaa_ssw,obs_channelid,obs_observatory,search_frm_name,hgc_coord,hgs_coord,lat_aia,lon_aia
178,2010-07-21 02:43:00,2010-07-21 02:46:00,2010-07-21 02:49:00,B3.2,,,11089.0,,,,,,,,,,,,,,
179,2010-07-21 04:34:00,2010-07-21 04:37:00,2010-07-21 04:40:00,B4.6,81.0,17.0,11087.0,,,,,,,,,,,,,,
180,2010-07-21 07:24:00,2010-07-21 07:29:00,2010-07-21 07:37:00,B5.7,-52.0,-26.0,11089.0,,,,,,,,,,,,,,
181,2010-07-21 09:07:00,2010-07-21 09:18:00,2010-07-21 09:25:00,B5.9,,,11087.0,,,,,,,,,,,,,,
182,2010-07-21 12:27:00,2010-07-21 12:30:00,2010-07-21 12:33:00,B3.9,,,11087.0,,,,,,,,,,,,,,
183,2010-07-21 14:24:00,2010-07-21 14:37:00,2010-07-21 14:49:00,B8.5,,,11087.0,,,,,,,,,,,,,,
184,2010-07-21 16:41:00,2010-07-21 16:45:00,2010-07-21 16:47:00,B4.6,,,11089.0,,,,,,,,,,,,,,
185,2010-07-21 18:45:00,2010-07-21 18:51:00,2010-07-21 18:55:00,B8.5,,,11089.0,,,,,,,,,,,,,,
186,2010-07-22 02:00:00,2010-07-22 02:04:00,2010-07-22 02:09:00,B5.7,,,11087.0,,,,,,,,,,,,,,
187,2010-07-22 06:28:00,2010-07-22 06:32:00,2010-07-22 06:36:00,B6.9,-42.0,-27.0,11089.0,,,,,,,,211,SDO,Flare Detective - Trigger Module,POINT(-161.028486 -28.265444),POINT(-43.668956 -28.265444),-43.668956,-28.265444
188,2010-07-22 06:57:00,2010-07-22 07:03:00,2010-07-22 07:19:00,B3.7,,,,,,,,,,,,,,,,,
189,2010-07-22 07:28:00,2010-07-22 07:35:00,2010-07-22 07:41:00,B5.7,,,11089.0,,,,,,,,,,,,,,
190,2010-07-22 12:07:00,2010-07-22 12:15:00,2010-07-22 12:26:00,B8.4,-39.0,-23.0,11089.0,,,,,,,,,,,,,,
191,2010-07-22 15:10:00,2010-07-22 15:16:00,2010-07-22 15:21:00,B5.9,-39.0,-25.0,11089.0,,,,,,,,,,,,,,
192,2010-07-22 15:52:00,2010-07-22 16:01:00,2010-07-22 16:15:00,B5.3,,,11087.0,,,,,,,,,,,,,,
193,2010-07-22 17:19:00,2010-07-22 17:23:00,2010-07-22 17:30:00,B3.8,,,11089.0,,,,,,,,,,,,,,
194,2010-07-22 17:19:00,2010-07-22 17:23:00,2010-07-22 17:30:00,B3.8,,,1089.0,,,,,,,,,,,,,,
195,2010-07-22 21:30:00,2010-07-22 21:38:00,2010-07-22 21:45:00,B9.8,,,,,,,,,,,,,,,,,
196,2010-07-22 21:30:00,2010-07-22 21:38:00,2010-07-22 21:45:00,B9.8,,,11089.0,,,,,,,,,,,,,,
197,2010-07-23 00:19:00,2010-07-23 00:24:00,2010-07-23 00:26:00,B5.2,-33.0,-27.0,11089.0,,,,,,,,,,,,,,
198,2010-07-23 01:30:00,2010-07-23 01:38:00,2010-07-23 01:45:00,B3.6,,,11089.0,,,,,,,,,,,,,,
199,2010-07-23 08:48:00,2010-07-23 08:56:00,2010-07-23 09:02:00,B3.6,-28.0,-21.0,11089.0,,,,,,,,,,,,,,
200,2010-07-23 15:16:00,2010-07-23 15:23:00,2010-07-23 15:31:00,B9.3,-24.0,-26.0,11089.0,,,,,,,,,,,,,,
201,2010-07-24 03:05:00,2010-07-24 03:09:00,2010-07-24 03:13:00,B3.0,,,,,,,,,,,,,,,,,
202,2010-07-24 04:30:00,2010-07-24 04:34:00,2010-07-24 04:39:00,B3.1,,,,,,,,,,,,,,,,,
203,2010-07-24 20:33:00,2010-07-24 20:37:00,2010-07-24 20:41:00,B1.9,,,,,,,,,,,,,,,,,
204,2010-07-25 07:51:00,2010-07-25 07:54:00,2010-07-25 07:57:00,B1.4,,,,,,,,,,,,,,,,,
205,2010-07-25 21:54:00,2010-07-25 22:13:00,2010-07-25 23:59:00,B2.3,,,11089.0,,,,,,,,,,,,,,
206,2010-07-26 00:32:00,2010-07-26 00:36:00,2010-07-26 00:38:00,B2.7,,,11089.0,,,,,,,,171,SDO,Flare Detective - Trigger Module,POINT(-154.455088 -21.272405),POINT(12.543972 -21.272405),12.543972,-21.272405
207,2010-07-26 04:11:00,2010-07-26 04:15:00,2010-07-26 04:18:00,B3.8,,,11091.0,,,,,,,,,,,,,,
208,2010-07-26 04:54:00,2010-07-26 04:57:00,2010-07-26 04:59:00,B2.3,,,11091.0,,,,,,,,,,,,,,
209,2010-07-26 06:10:00,2010-07-26 06:14:00,2010-07-26 06:21:00,B2.1,,,11089.0,,,,,,,,,,,,,,
210,2010-07-26 11:37:00,2010-07-26 11:41:00,2010-07-26 11:45:00,B3.3,,,11089.0,,,,,,,,,,,,,,
211,2010-07-26 15:06:00,2010-07-26 15:10:00,2010-07-26 15:15:00,B3.1,,,11089.0,,,,,,,,,,,,,,
212,2010-07-26 16:25:00,2010-07-26 16:32:00,2010-07-26 16:37:00,B4.7,,,11089.0,,,,,,,,193,SDO,Flare Detective - Trigger Module,POINT(-158.044137 -21.351635),POINT(17.712493 -21.351635),17.712493,-21.351635
213,2010-07-26 18:24:00,2010-07-26 18:29:00,2010-07-26 18:33:00,B5.8,,,11089.0,,,,,,,,,,,,,,
214,2010-07-27 01:00:00,2010-07-27 01:07:00,2010-07-27 01:18:00,B5.5,,,11089.0,,,,,,,,,,,,,,
215,2010-07-27 03:48:00,2010-07-27 03:57:00,2010-07-27 04:09:00,B8.0,23.0,-23.0,11089.0,,,,,,,,,,,,,,
216,2010-07-27 04:12:00,2010-07-27 04:24:00,2010-07-27 04:34:00,C2.2,,,11089.0,,,,,,,,,,,,,,
217,2010-07-27 09:45:00,2010-07-27 09:54:00,2010-07-27 10:29:00,B4.2,,,,,,,,,,,,,,,,,
218,2010-07-27 19:14:00,2010-07-27 19:31:00,2010-07-27 19:39:00,B6.0,,,11089.0,,,,,,,,,,,,,,
219,2010-07-27 23:54:00,2010-07-27 23:58:00,2010-07-28 00:01:00,B3.8,,,,,,,,,,,,,,,,,
220,2010-07-28 09:55:00,2010-07-28 10:02:00,2010-07-28 10:11:00,B5.3,,,,,,,,,,,,,,,,,
221,2010-07-28 12:52:00,2010-07-28 13:07:00,2010-07-28 13:15:00,B8.1,42.0,-24.0,11089.0,,,,,,,,,,,,,,
222,2010-07-28 20:33:00,2010-07-28 20:42:00,2010-07-28 20:49:00,C2.8,,,11089.0,,,,,,,,,,,,,,
223,2010-07-29 00:50:00,2010-07-29 01:38:00,2010-07-29 01:57:00,B6.0,,,11092.0,,,,,,,,,,,,,,
224,2010-07-29 18:27:00,2010-07-29 18:43:00,2010-07-29 18:51:00,B7.5,,,11092.0,,,,,,,,,,,,,,
225,2010-07-30 01:06:00,2010-07-30 01:09:00,2010-07-30 01:12:00,B2.7,,,,,,,,,,,,,,,,,
226,2010-07-30 02:21:00,2010-07-30 02:27:00,2010-07-30 02:56:00,B9.0,-64.0,17.0,11092.0,,,,,,,,,,,,,,
227,2010-07-30 08:11:00,2010-07-30 09:18:00,2010-07-30 10:12:00,B8.1,,,11092.0,,,,,,,,,,,,,,
228,2010-07-30 20:21:00,2010-07-30 20:25:00,2010-07-30 20:32:00,B4.7,,,11092.0,,,,,,,,,,,,,,
229,2010-07-30 22:32:00,2010-07-30 22:37:00,2010-07-30 22:42:00,B4.1,,,11092.0,,,,,,,,,,,,,,
230,2010-07-31 03:40:00,2010-07-31 04:00:00,2010-07-31 04:19:00,B4.7,,,11089.0,,,,,,,,,,,,,,
231,2010-07-31 05:15:00,2010-07-31 05:29:00,2010-07-31 05:32:00,B4.8,-41.0,10.0,11092.0,,,,,,,,171,SDO,Flare Detective - Trigger Module,POINT(79.723696 11.068723),POINT(-44.531354 11.068723),-44.531354,11.068723
232,2010-07-31 08:32:00,2010-07-31 08:40:00,2010-07-31 08:56:00,B3.1,,,11092.0,,,,,,,,,,,,,,
233,2010-07-31 13:01:00,2010-07-31 13:07:00,2010-07-31 13:17:00,B2.8,,,11089.0,,,,,,,,,,,,,,
234,2010-07-31 18:32:00,2010-07-31 19:09:00,2010-07-31 19:26:00,B7.4,,,11092.0,,,,,,,,,,,,,,
235,2010-08-01 03:38:00,2010-08-01 03:50:00,2010-08-01 03:55:00,B4.5,,,,,,,,,,,,,,,,,
236,2010-08-01 07:55:00,2010-08-01 08:26:00,2010-08-01 09:35:00,C3.2,-36.0,20.0,11092.0,,,,,,,,,,,,,,
237,2010-08-01 16:06:00,2010-08-01 16:25:00,2010-08-01 16:38:00,B4.1,,,,,,,,,,,,,,,,,
238,2010-08-02 04:19:00,2010-08-02 04:26:00,2010-08-02 04:38:00,B8.9,,,,,,,,,,,,,,,,,
239,2010-08-02 17:21:00,2010-08-02 17:25:00,2010-08-02 17:30:00,B1.8,,,11092.0,,,,,,,,193,SDO,Flare Detective - Trigger Module,POINT(84.0366666 12.81),POINT(-7.1440794 12.81),-7.1440794,12.81
240,2010-08-03 10:07:00,2010-08-03 10:23:00,2010-08-03 10:46:00,B2.0,,,,,,,,,,,,,,,,,
241,2010-08-03 11:40:00,2010-08-03 11:49:00,2010-08-03 11:55:00,B5.2,,,,,,,,,,,,,,,,,
242,2010-08-03 12:02:00,2010-08-03 12:06:00,2010-08-03 12:12:00,B3.4,,,,,,,,,,,,,,,,,
243,2010-08-03 12:27:00,2010-08-03 12:34:00,2010-08-03 12:40:00,B2.5,,,,,,,,,,,,,,,,,
244,2010-08-03 14:17:00,2010-08-03 14:25:00,2010-08-03 14:28:00,B2.4,,,,,,,,,,,,,,,,,
245,2010-08-03 16:57:00,2010-08-03 17:00:00,2010-08-03 17:04:00,B3.7,,,,,,,,,,,,,,,,,
246,2010-08-03 20:45:00,2010-08-03 20:48:00,2010-08-03 20:51:00,B1.5,,,,,,,,,,,,,,,,,
247,2010-08-04 02:36:00,2010-08-04 02:39:00,2010-08-04 02:42:00,B2.0,,,,,,,,,,,,,,,,,
248,2010-08-04 02:51:00,2010-08-04 02:54:00,2010-08-04 02:58:00,B6.6,,,11093.0,,,,,,,,,,,,,,
249,2010-08-04 09:13:00,2010-08-04 09:20:00,2010-08-04 09:39:00,B6.5,,,11093.0,,,,,,,,,,,,,,
250,2010-08-04 19:02:00,2010-08-04 19:06:00,2010-08-04 19:09:00,B4.9,,,11093.0,,,,,,,,,,,,,,
251,2010-08-04 22:15:00,2010-08-04 22:20:00,2010-08-04 22:23:00,B2.3,,,,,,,,,,,171,SDO,Flare Detective - Trigger Module,POINT(-2.06296500000001 -18.84052),POINT(-64.053622 -18.84052),-64.053622,-18.84052
252,2010-08-05 00:16:00,2010-08-05 00:26:00,2010-08-05 00:39:00,B2.8,,,11092.0,,,,,,,,,,,,,,
253,2010-08-05 20:39:00,2010-08-05 21:35:00,2010-08-05 22:03:00,C1.3,,,11093.0,,,,,,,,,,,,,,
254,2010-08-05 22:23:00,2010-08-05 22:27:00,2010-08-05 22:30:00,B5.7,,,1094.0,,,,,,,,,,,,,,
255,2010-08-05 22:23:00,2010-08-05 22:27:00,2010-08-05 22:30:00,B5.7,,,11094.0,,,,,,,,,,,,,,
256,2010-08-06 01:14:00,2010-08-06 01:36:00,2010-08-06 01:57:00,B5.6,,,1093.0,,,,,,,,,,,,,,
257,2010-08-06 01:14:00,2010-08-06 01:36:00,2010-08-06 01:57:00,B5.6,,,11093.0,,,,,,,,,,,,,,
258,2010-08-06 02:03:00,2010-08-06 02:07:00,2010-08-06 02:09:00,B4.5,,,1093.0,,,,,,,,,,,,,,
259,2010-08-06 02:03:00,2010-08-06 02:07:00,2010-08-06 02:09:00,B4.5,,,11093.0,,,,,,,,,,,,,,
260,2010-08-06 06:10:00,2010-08-06 06:33:00,2010-08-06 07:45:00,B2.8,,,,,,,,,,,,,,,,,
261,2010-08-06 06:10:00,2010-08-06 06:33:00,2010-08-06 07:45:00,B2.8,,,,,,,,,,,,,,,,,
262,2010-08-06 15:21:00,2010-08-06 15:27:00,2010-08-06 15:35:00,B3.5,,,,,,,,,,,,,,,,,
263,2010-08-07 02:30:00,2010-08-07 02:44:00,2010-08-07 02:56:00,B3.0,,,11094.0,,,,,,,,,,,,,,
264,2010-08-07 02:30:00,2010-08-07 02:44:00,2010-08-07 02:56:00,B3.0,,,1094.0,,,,,,,,,,,,,,
265,2010-08-07 05:09:00,2010-08-07 05:13:00,2010-08-07 05:15:00,B1.7,,,,,,,,,,,,,,,,,
266,2010-08-07 17:55:00,2010-08-07 18:24:00,2010-08-07 18:47:00,M1.0,-34.0,11.0,11093.0,,,,,,,,,,,,,,
267,2010-08-07 22:40:00,2010-08-07 22:43:00,2010-08-07 22:46:00,B2.9,,,,,,,,,,,,,,,,,
268,2010-08-08 07:43:00,2010-08-08 07:51:00,2010-08-08 08:28:00,B2.1,,,1093.0,,,,,,,,,,,,,,
269,2010-08-08 07:43:00,2010-08-08 07:51:00,2010-08-08 08:28:00,B2.1,,,11093.0,,,,,,,,,,,,,,
270,2010-08-08 14:13:00,2010-08-08 14:17:00,2010-08-08 14:23:00,B2.3,,,11093.0,,,,,,,,193,SDO,Flare Detective - Trigger Module,POINT(-3.08032 8.3324311),POINT(-16.60587 8.3324311),-16.60587,8.3324311
271,2010-08-09 02:14:00,2010-08-09 02:25:00,2010-08-09 02:37:00,B1.8,,,1093.0,,,,,,,,,,,,,,
272,2010-08-09 02:14:00,2010-08-09 02:25:00,2010-08-09 02:37:00,B1.8,,,11093.0,,,,,,,,,,,,,,
273,2010-08-09 19:50:00,2010-08-09 19:54:00,2010-08-09 19:56:00,B1.6,,,11095.0,,,,,,,,,,,,,,
274,2010-08-10 04:45:00,2010-08-10 04:51:00,2010-08-10 04:55:00,B1.9,,,11096.0,,,,,,,,,,,,,,
275,2010-08-10 08:48:00,2010-08-10 09:12:00,2010-08-10 09:25:00,B1.9,,,1096.0,,,,,,,,,,,,,,
276,2010-08-10 08:48:00,2010-08-10 09:12:00,2010-08-10 09:25:00,B1.9,,,11096.0,,,,,,,,,,,,,,
277,2010-08-10 16:41:00,2010-08-10 17:01:00,2010-08-10 17:12:00,B8.1,,,11097.0,,,,,,,,,,,,,,
278,2010-08-11 07:57:00,2010-08-11 08:01:00,2010-08-11 08:05:00,B2.6,,,1098.0,,,,,,,,,,,,,,
279,2010-08-11 07:57:00,2010-08-11 08:01:00,2010-08-11 08:05:00,B2.6,,,11098.0,,,,,,,,,,,,,,
280,2010-08-11 10:56:00,2010-08-11 11:03:00,2010-08-11 11:07:00,B1.8,,,,,,,,,,,,,,,,,
281,2010-08-11 10:56:00,2010-08-11 11:03:00,2010-08-11 11:07:00,B1.8,,,,,,,,,,,,,,,,,
282,2010-08-11 11:42:00,2010-08-11 11:46:00,2010-08-11 11:49:00,B1.9,,,,,,,,,,,304,SDO,Flare Detective - Trigger Module,POINT(-8.15062499999999 8.4933371),POINT(16.605065 8.4933371),16.605065,8.4933371
283,2010-08-11 12:02:00,2010-08-11 12:06:00,2010-08-11 12:09:00,B3.9,,,,,,,,,,,171,SDO,Flare Detective - Trigger Module,POINT(-87.105354 29.595146),POINT(-62.165434 29.595146),-62.165434,29.595146
284,2010-08-11 13:38:00,2010-08-11 13:48:00,2010-08-11 13:54:00,B3.8,,,11098.0,,,,,,,,,,,,,,
285,2010-08-11 18:43:00,2010-08-11 18:46:00,2010-08-11 18:48:00,B1.7,,,11098.0,,,,,,,,171,SDO,Flare Detective - Trigger Module,POINT(-90.786856 29.601579),POINT(-62.167246 29.601579),-62.167246,29.601579
286,2010-08-12 00:30:00,2010-08-12 00:35:00,2010-08-12 00:44:00,B2.5,,,1098.0,,,,,,,,,,,,,,
287,2010-08-12 00:30:00,2010-08-12 00:35:00,2010-08-12 00:44:00,B2.5,,,11098.0,,,,,,,,,,,,,,
288,2010-08-12 04:16:00,2010-08-12 04:21:00,2010-08-12 04:25:00,B1.4,,,11098.0,,,,,,,,,,,,,,
289,2010-08-13 15:28:00,2010-08-13 15:44:00,2010-08-13 16:31:00,B1.7,,,11093.0,,,,,,,,,,,,,,
290,2010-08-13 21:48:00,2010-08-13 21:55:00,2010-08-13 22:01:00,B3.4,,,11099.0,,,,,,,,,,,,,,
291,2010-08-13 23:27:00,2010-08-13 23:41:00,2010-08-13 23:45:00,B1.5,46.0,18.0,11099.0,,,,,,,,,,,,,,
292,2010-08-13 23:53:00,2010-08-14 00:22:00,2010-08-14 00:27:00,B2.2,,,11099.0,,,,,,,,,,,,,,
293,2010-08-14 01:02:00,2010-08-14 01:06:00,2010-08-14 01:12:00,B2.7,46.0,17.0,11099.0,,,,,,,,,,,,,,
294,2010-08-14 03:52:00,2010-08-14 04:01:00,2010-08-14 04:14:00,B2.5,,,11099.0,,,,,,,,,,,,,,
295,2010-08-14 09:38:00,2010-08-14 10:05:00,2010-08-14 10:31:00,C4.4,52.0,17.0,11099.0,,,,,,,,,,,,,,
296,2010-08-14 17:09:00,2010-08-14 17:14:00,2010-08-14 17:16:00,B9.7,,,11099.0,,,,,,,,171,SDO,Flare Detective - Trigger Module,POINT(-14.495658 15.709797),POINT(52.917882 15.709797),52.917882,15.709797
297,2010-08-14 18:03:00,2010-08-14 18:08:00,2010-08-14 18:10:00,C1.6,54.0,19.0,11099.0,,,,,,,,304,SDO,Flare Detective - Trigger Module,POINT(-12.923035 20.321326),POINT(54.991105 20.321326),54.991105,20.321326
298,2010-08-15 00:59:00,2010-08-15 01:04:00,2010-08-15 01:06:00,B3.9,,,11099.0,,,,,,,,,,,,,,
299,2010-08-15 08:16:00,2010-08-15 08:20:00,2010-08-15 08:23:00,B4.9,63.0,16.0,11099.0,,,,,,,,,,,,,,
300,2010-08-15 12:43:00,2010-08-15 12:49:00,2010-08-15 12:55:00,B7.8,,,11099.0,,,,,,,,,,,,,,
301,2010-08-15 16:04:00,2010-08-15 16:09:00,2010-08-15 16:17:00,B5.3,,,11099.0,,,,,,,,,,,,,,
302,2010-08-15 18:23:00,2010-08-15 18:30:00,2010-08-15 18:37:00,C5.4,71.0,15.0,11099.0,,,,,,,,,,,,,,
303,2010-08-15 18:52:00,2010-08-15 18:57:00,2010-08-15 19:06:00,B6.4,,,11099.0,,,,,,,,,,,,,,
304,2010-08-15 22:31:00,2010-08-15 22:36:00,2010-08-15 22:38:00,B3.0,,,11099.0,,,,,,,,171,SDO,Flare Detective - Trigger Module,POINT(-5.43267500000002 17.948388),POINT(78.149605 17.948388),78.149605,17.948388
305,2010-08-16 01:23:00,2010-08-16 01:29:00,2010-08-16 01:33:00,B2.1,,,11099.0,,,,,,,,,,,,,,
306,2010-08-16 01:46:00,2010-08-16 01:49:00,2010-08-16 01:52:00,B3.5,,,11099.0,,,,,,,,,,,,,,
307,2010-08-16 01:53:00,2010-08-16 01:55:00,2010-08-16 01:58:00,B4.5,,,11099.0,,,,,,,,,,,,,,
308,2010-08-16 02:20:00,2010-08-16 02:37:00,2010-08-16 02:49:00,B3.5,,,11098.0,,,,,,,,,,,,,,
309,2010-08-16 11:34:00,2010-08-16 11:42:00,2010-08-16 11:51:00,B5.6,,,11099.0,,,,,,,,,,,,,,
310,2010-08-16 13:58:00,2010-08-16 14:05:00,2010-08-16 14:10:00,B3.8,,,11099.0,,,,,,,,,,,,,,
311,2010-08-16 15:16:00,2010-08-16 15:21:00,2010-08-16 15:28:00,B7.6,80.0,17.0,11099.0,,,,,,,,,,,,,,
312,2010-08-16 16:34:00,2010-08-16 16:39:00,2010-08-16 16:51:00,C1.4,,,11099.0,,,,,,,,,,,,,,
313,2010-08-16 18:07:00,2010-08-16 18:15:00,2010-08-16 18:21:00,B3.9,,,11099.0,,,,,,,,,,,,,,
314,2010-08-17 00:17:00,2010-08-17 00:30:00,2010-08-17 00:39:00,B5.7,,,11099.0,,,,,,,,,,,,,,
315,2010-08-17 03:40:00,2010-08-17 03:52:00,2010-08-17 04:08:00,B3.0,,,11099.0,,,,,,,,,,,,,,
316,2010-08-17 04:42:00,2010-08-17 04:46:00,2010-08-17 04:49:00,B2.3,,,11099.0,,,,,,,,,,,,,,
317,2010-08-17 06:09:00,2010-08-17 06:37:00,2010-08-17 06:44:00,B2.9,,,1099.0,,,,,,,,,,,,,,
318,2010-08-17 06:09:00,2010-08-17 06:37:00,2010-08-17 06:44:00,B2.9,,,11099.0,,,,,,,,,,,,,,
319,2010-08-17 08:16:00,2010-08-17 08:23:00,2010-08-17 08:30:00,B3.1,,,1099.0,,,,,,,,,,,,,,
320,2010-08-17 08:16:00,2010-08-17 08:23:00,2010-08-17 08:30:00,B3.1,,,11099.0,,,,,,,,,,,,,,
321,2010-08-17 10:44:00,2010-08-17 10:50:00,2010-08-17 10:58:00,B5.1,,,11099.0,,,,,,,,,,,,,,
322,2010-08-17 15:44:00,2010-08-17 16:03:00,2010-08-17 16:17:00,B7.6,,,1099.0,,,,,,,,,,,,,,
323,2010-08-17 15:44:00,2010-08-17 16:03:00,2010-08-17 16:17:00,B7.6,,,11099.0,,,,,,,,,,,,,,
324,2010-08-17 23:05:00,2010-08-18 00:01:00,2010-08-18 00:22:00,C1.5,,,1099.0,,,,,,,,,,,,,,
325,2010-08-17 23:05:00,2010-08-18 00:01:00,2010-08-18 00:22:00,C1.5,,,11099.0,,,,,,,,,,,,,,
326,2010-08-18 04:45:00,2010-08-18 05:48:00,2010-08-18 06:51:00,C4.5,,,1099.0,,,,,,,,,,,,,,
327,2010-08-18 04:45:00,2010-08-18 05:48:00,2010-08-18 06:51:00,C4.5,,,11099.0,,,,,,,,,,,,,,
328,2010-08-18 22:17:00,2010-08-18 22:27:00,2010-08-18 22:41:00,B3.3,,,11100.0,,,,,,,,,,,,,,
329,2010-08-26 10:47:00,2010-08-26 10:53:00,2010-08-26 11:02:00,B2.6,,,11101.0,,,,,,,,,,,,,,
330,2010-08-26 17:31:00,2010-08-26 17:34:00,2010-08-26 17:36:00,B1.5,,,11100.0,,,,,,,,,,,,,,
331,2010-08-26 23:50:00,2010-08-26 23:54:00,2010-08-26 23:59:00,B1.7,,,,,,,,,,,,,,,,,
332,2010-08-27 00:26:00,2010-08-27 00:33:00,2010-08-27 00:39:00,B2.2,,,,,,,,,,,,,,,,,
333,2010-08-27 00:56:00,2010-08-27 01:00:00,2010-08-27 01:07:00,B1.6,,,11100.0,,,,,,,,,,,,,,
334,2010-08-27 03:18:00,2010-08-27 03:33:00,2010-08-27 03:43:00,B2.3,,,,,,,,,,,,,,,,,
335,2010-08-27 04:36:00,2010-08-27 04:39:00,2010-08-27 04:46:00,B4.7,,,11100.0,,,,,,,,,,,,,,
336,2010-08-27 05:10:00,2010-08-27 05:14:00,2010-08-27 05:18:00,B2.2,,,,,,,,,,,,,,,,,
337,2010-08-27 16:36:00,2010-08-27 16:40:00,2010-08-27 16:44:00,B1.9,,,,,,,,,,,,,,,,,
338,2010-08-27 19:55:00,2010-08-27 19:58:00,2010-08-27 20:04:00,B1.3,,,,,,,,,,,,,,,,,
339,2010-08-27 22:17:00,2010-08-27 22:21:00,2010-08-27 22:26:00,B1.1,,,,,,,,,,,,,,,,,
340,2010-08-27 22:55:00,2010-08-27 22:59:00,2010-08-27 23:01:00,B1.1,,,,,,,,,,,,,,,,,
341,2010-08-28 00:44:00,2010-08-28 00:50:00,2010-08-28 00:56:00,B1.0,,,11101.0,,,,,,,,,,,,,,
342,2010-08-30 15:15:00,2010-08-30 15:22:00,2010-08-30 15:30:00,B1.4,,,1102.0,,,,,,,,,,,,,,
343,2010-08-30 15:15:00,2010-08-30 15:22:00,2010-08-30 15:30:00,B1.4,,,11102.0,,,,,,,,,,,,,,
344,2010-08-31 21:50:00,2010-08-31 21:53:00,2010-08-31 21:56:00,B1.4,,,11102.0,,,,,,,,,,,,,,
345,2010-08-31 22:43:00,2010-08-31 22:47:00,2010-08-31 22:49:00,B1.8,,,11102.0,,,,,,,,,,,,,,
346,2010-09-03 14:38:00,2010-09-03 15:18:00,2010-09-03 15:51:00,B2.8,,,11105.0,,,,,,,,,,,,,,
347,2010-09-03 22:03:00,2010-09-03 22:06:00,2010-09-03 22:09:00,B1.2,,,11105.0,,,,,,,,,,,,,,
348,2010-09-04 01:22:00,2010-09-04 01:25:00,2010-09-04 01:31:00,B1.0,,,,,,,,,,,,,,,,,
349,2010-09-04 03:17:00,2010-09-04 04:07:00,2010-09-04 04:52:00,B2.5,,,11105.0,,,,,,,,,,,,,,
350,2010-09-04 07:00:00,2010-09-04 07:03:00,2010-09-04 07:06:00,B6.0,,,11103.0,,,,,,,,,,,,,,
351,2010-09-04 07:19:00,2010-09-04 07:24:00,2010-09-04 07:30:00,B1.6,,,,,,,,,,,,,,,,,
352,2010-09-04 07:51:00,2010-09-04 07:55:00,2010-09-04 07:59:00,B1.8,,,,,,,,,,,,,,,,,
353,2010-09-04 14:31:00,2010-09-04 14:35:00,2010-09-04 14:38:00,B2.5,,,11101.0,,,,,,,,304,SDO,Flare Detective - Trigger Module,POINT(104.094125 21.778877),POINT(87.529878 21.778877),87.529878,21.778877
354,2010-09-04 15:55:00,2010-09-04 16:00:00,2010-09-04 16:02:00,B4.3,,,11101.0,,,,,,,,,,,,,,
355,2010-09-04 17:14:00,2010-09-04 17:27:00,2010-09-04 17:38:00,B2.5,34.0,18.0,11105.0,,,,,,,,,,,,,,
356,2010-09-04 22:04:00,2010-09-04 22:08:00,2010-09-04 22:11:00,B3.1,38.0,18.0,11105.0,,,,,,,,,,,,,,
357,2010-09-04 23:26:00,2010-09-04 23:29:00,2010-09-04 23:31:00,B2.1,,,,,,,,,,,,,,,,,
358,2010-09-05 01:19:00,2010-09-05 01:23:00,2010-09-05 01:27:00,B3.4,40.0,19.0,11105.0,,,,,,,,,,,,,,
359,2010-09-05 02:11:00,2010-09-05 02:16:00,2010-09-05 02:21:00,B3.7,38.0,18.0,11105.0,,,,,,,,,,,,,,
360,2010-09-05 02:56:00,2010-09-05 03:00:00,2010-09-05 03:06:00,B3.5,,,11101.0,,,,,,,,,,,,,,
361,2010-09-05 07:00:00,2010-09-05 07:15:00,2010-09-05 07:22:00,B2.5,43.0,17.0,11105.0,,,,,,,,,,,,,,
362,2010-09-05 12:16:00,2010-09-05 12:23:00,2010-09-05 12:40:00,B3.3,,,,,,,,,,,,,,,,,
363,2010-09-05 14:48:00,2010-09-05 14:58:00,2010-09-05 15:08:00,B5.6,,,11105.0,,,,,,,,,,,,,,
364,2010-09-05 21:43:00,2010-09-05 21:48:00,2010-09-05 21:52:00,B2.4,,,,,,,,,,,,,,,,,
365,2010-09-05 22:26:00,2010-09-05 22:32:00,2010-09-05 22:37:00,B1.8,,,,,,,,,,,,,,,,,
366,2010-09-06 00:26:00,2010-09-06 00:34:00,2010-09-06 00:42:00,B2.1,,,,,,,,,,,,,,,,,
367,2010-09-06 02:49:00,2010-09-06 02:52:00,2010-09-06 02:57:00,B1.5,,,,,,,,,,,,,,,,,
368,2010-09-06 05:10:00,2010-09-06 05:15:00,2010-09-06 05:19:00,B2.5,,,,,,,,,,,,,,,,,
369,2010-09-06 06:32:00,2010-09-06 09:22:00,2010-09-06 09:34:00,B5.0,,,,,,,,,,,,,,,,,
370,2010-09-06 09:09:00,2010-09-06 09:22:00,2010-09-06 09:30:00,B5.3,,,,,,,,,,,,,,,,,
371,2010-09-06 14:54:00,2010-09-06 14:59:00,2010-09-06 15:01:00,C2.5,59.0,19.0,11105.0,,,,,,,,,,,,,,
372,2010-09-06 16:05:00,2010-09-06 16:27:00,2010-09-06 16:41:00,B3.5,,,11105.0,,,,,,,,,,,,,,
