chart,age,age_units,gender,measure,measure_units,L,M,S
cdc_2000_infant,18.5,months,f,length,cm,1.307609654,80.79851532,0.040048084
cdc_2000_infant,19.5,months,f,length,cm,1.265408149,81.75512092,0.040180162
cdc_2000_infant,20.5,months,f,length,cm,1.222627732,82.6867881,0.04031434
cdc_2000_infant,21.5,months,f,length,cm,1.179594365,83.59532461,0.040449904
cdc_2000_infant,22.5,months,f,length,cm,1.136564448,84.48233206,0.040586283
cdc_2000_infant,23.5,months,f,length,cm,1.093731947,85.34923624,0.040723015
cdc_2000_infant,24.5,months,f,length,cm,1.051272912,86.1973169,0.040859727
cdc_2000_infant,25.5,months,f,length,cm,1.041951175,87.09026318,0.041142161
cdc_2000_infant,26.5,months,f,length,cm,1.012592236,87.95714182,0.041349399
cdc_2000_infant,27.5,months,f,length,cm,0.970541909,88.7960184,0.041500428
cdc_2000_infant,28.5,months,f,length,cm,0.921129988,89.6055115,0.041610508
cdc_2000_infant,29.5,months,f,length,cm,0.868221392,90.38476689,0.041691761
cdc_2000_infant,30.5,months,f,length,cm,0.81454413,91.13341722,0.04175368
cdc_2000_infant,31.5,months,f,length,cm,0.761957977,91.8515436,0.041803562
cdc_2000_infant,32.5,months,f,length,cm,0.711660228,92.5396352,0.041846882
cdc_2000_infant,33.5,months,f,length,cm,0.664323379,93.19854429,0.041887626
cdc_2000_infant,34.5,months,f,length,cm,0.620285102,93.82945392,0.041928568
cdc_2000_infant,35.5,months,f,length,cm,0.57955631,94.43382278,0.041971514
cdc_2000_infant,36,months,f,length,cm,0.538827518,95.03819164,0.04201446
cdc_2000_pedi,24,months,m,weight,kg,-0.20615245,12.6707633,0.108125811
cdc_2000_pedi,24.5,months,m,weight,kg,-0.216501213,12.74154396,0.108166006
cdc_2000_pedi,25.5,months,m,weight,kg,-0.239790488,12.88102276,0.108274706
cdc_2000_pedi,26.5,months,m,weight,kg,-0.266315853,13.01842382,0.108421025
cdc_2000_pedi,27.5,months,m,weight,kg,-0.295754969,13.1544966,0.10860477
cdc_2000_pedi,28.5,months,m,weight,kg,-0.327729368,13.28989667,0.108825681
cdc_2000_pedi,29.5,months,m,weight,kg,-0.361817468,13.42519408,0.109083424
cdc_2000_pedi,30.5,months,m,weight,kg,-0.397568087,13.56088113,0.109377581
cdc_2000_pedi,31.5,months,m,weight,kg,-0.434520252,13.69737858,0.109707646
cdc_2000_pedi,32.5,months,m,weight,kg,-0.472188756,13.83504622,0.110073084
cdc_2000_pedi,33.5,months,m,weight,kg,-0.510116627,13.97418299,0.110473254
cdc_2000_pedi,34.5,months,m,weight,kg,-0.547885579,14.1150324,0.1109074
cdc_2000_pedi,35.5,months,m,weight,kg,-0.58507011,14.25779618,0.111374787
cdc_2000_pedi,36.5,months,m,weight,kg,-0.621319726,14.40262749,0.111874514
cdc_2000_pedi,37.5,months,m,weight,kg,-0.656295986,14.54964614,0.112405687
cdc_2000_pedi,38.5,months,m,weight,kg,-0.689735029,14.69893326,0.112967254
cdc_2000_pedi,39.5,months,m,weight,kg,-0.721410388,14.85054151,0.11355811
cdc_2000_pedi,40.5,months,m,weight,kg,-0.751175223,15.00449143,0.114176956
cdc_2000_pedi,41.5,months,m,weight,kg,-0.778904279,15.16078454,0.114822482
cdc_2000_pedi,42.5,months,m,weight,kg,-0.804515498,15.31940246,0.115493292
cdc_2000_pedi,43.5,months,m,weight,kg,-0.828003255,15.48030313,0.116187777
cdc_2000_pedi,44.5,months,m,weight,kg,-0.849380372,15.64343309,0.116904306
cdc_2000_pedi,45.5,months,m,weight,kg,-0.86869965,15.80872535,0.117641148
cdc_2000_pedi,46.5,months,m,weight,kg,-0.886033992,15.97610456,0.118396541
cdc_2000_pedi,47.5,months,m,weight,kg,-0.901507878,16.14548194,0.119168555
cdc_2000_pedi,48.5,months,m,weight,kg,-0.915241589,16.31676727,0.11995532
cdc_2000_pedi,49.5,months,m,weight,kg,-0.927377772,16.4898646,0.120754916
cdc_2000_pedi,50.5,months,m,weight,kg,-0.938069819,16.66467529,0.121565421
cdc_2000_pedi,51.5,months,m,weight,kg,-0.94747794,16.84109948,0.122384927
cdc_2000_pedi,52.5,months,m,weight,kg,-0.955765694,17.01903746,0.123211562
cdc_2000_pedi,53.5,months,m,weight,kg,-0.963096972,17.1983908,0.124043503
cdc_2000_pedi,54.5,months,m,weight,kg,-0.969633434,17.37906341,0.124878992
cdc_2000_pedi,55.5,months,m,weight,kg,-0.975532355,17.56096245,0.125716348
cdc_2000_pedi,56.5,months,m,weight,kg,-0.980937915,17.74400082,0.126554022
cdc_2000_pedi,57.5,months,m,weight,kg,-0.986006518,17.92809121,0.127390453
cdc_2000_pedi,58.5,months,m,weight,kg,-0.99086694,18.11315625,0.128224294
cdc_2000_pedi,59.5,months,m,weight,kg,-0.995644402,18.29912286,0.129054277
cdc_2000_pedi,60.5,months,m,weight,kg,-1.000453886,18.48592413,0.129879257
cdc_2000_pedi,61.5,months,m,weight,kg,-1.005399668,18.67349965,0.130698212
cdc_2000_pedi,62.5,months,m,weight,kg,-1.010575003,18.86179576,0.131510245
cdc_2000_pedi,63.5,months,m,weight,kg,-1.016061941,19.05076579,0.132314586
cdc_2000_pedi,64.5,months,m,weight,kg,-1.021931241,19.24037019,0.133110593
cdc_2000_pedi,65.5,months,m,weight,kg,-1.028242376,19.43057662,0.133897752
cdc_2000_pedi,66.5,months,m,weight,kg,-1.035043608,19.62136007,0.134675673
cdc_2000_pedi,67.5,months,m,weight,kg,-1.042372125,19.8127028,0.13544409
cdc_2000_pedi,68.5,months,m,weight,kg,-1.050254232,20.0045944,0.13620286
cdc_2000_pedi,69.5,months,m,weight,kg,-1.058705595,20.19703171,0.136951959
cdc_2000_pedi,70.5,months,m,weight,kg,-1.067731529,20.39001872,0.137691478
cdc_2000_pedi,71.5,months,m,weight,kg,-1.077321193,20.58356862,0.138421673
cdc_2000_pedi,72.5,months,m,weight,kg,-1.087471249,20.77769565,0.139142773
cdc_2000_pedi,73.5,months,m,weight,kg,-1.098152984,20.97242631,0.139855242
cdc_2000_pedi,74.5,months,m,weight,kg,-1.10933408,21.16779192,0.140559605
cdc_2000_pedi,75.5,months,m,weight,kg,-1.120974043,21.36383013,0.141256489
cdc_2000_pedi,76.5,months,m,weight,kg,-1.133024799,21.56058467,0.141946613
cdc_2000_pedi,77.5,months,m,weight,kg,-1.145431351,21.75810506,0.142630785
cdc_2000_pedi,78.5,months,m,weight,kg,-1.158132499,21.95644627,0.143309898
cdc_2000_pedi,79.5,months,m,weight,kg,-1.171061612,22.15566842,0.143984924
cdc_2000_pedi,80.5,months,m,weight,kg,-1.184141975,22.35583862,0.144656953
cdc_2000_pedi,81.5,months,m,weight,kg,-1.197307185,22.55702268,0.145327009
cdc_2000_pedi,82.5,months,m,weight,kg,-1.210475099,22.75929558,0.145996289
cdc_2000_pedi,83.5,months,m,weight,kg,-1.223565263,22.9627344,0.146666
cdc_2000_pedi,84.5,months,m,weight,kg,-1.236497304,23.16741888,0.147337375
cdc_2000_pedi,85.5,months,m,weight,kg,-1.249186293,23.37343341,0.148011715
cdc_2000_pedi,86.5,months,m,weight,kg,-1.261555446,23.58086145,0.148690256
cdc_2000_pedi,87.5,months,m,weight,kg,-1.273523619,23.78979096,0.149374297
cdc_2000_pedi,88.5,months,m,weight,kg,-1.285013783,24.00031064,0.150065107
cdc_2000_pedi,89.5,months,m,weight,kg,-1.295952066,24.21251028,0.150763933
cdc_2000_pedi,90.5,months,m,weight,kg,-1.306268473,24.42648043,0.151471982
cdc_2000_pedi,91.5,months,m,weight,kg,-1.31589753,24.642312,0.152190413
cdc_2000_pedi,92.5,months,m,weight,kg,-1.324778843,24.86009596,0.152920322
cdc_2000_pedi,93.5,months,m,weight,kg,-1.332857581,25.07992303,0.153662731
cdc_2000_pedi,94.5,months,m,weight,kg,-1.340080195,25.30188584,0.154418635
cdc_2000_pedi,95.5,months,m,weight,kg,-1.346412105,25.52606977,0.155188768
cdc_2000_pedi,96.5,months,m,weight,kg,-1.351813296,25.75256528,0.155973912
cdc_2000_pedi,97.5,months,m,weight,kg,-1.356253969,25.9814599,0.156774684
cdc_2000_pedi,98.5,months,m,weight,kg,-1.359710858,26.2128399,0.157591579
cdc_2000_pedi,99.5,months,m,weight,kg,-1.362167159,26.44679027,0.158424964
cdc_2000_pedi,100.5,months,m,weight,kg,-1.363612378,26.68339457,0.159275071
cdc_2000_pedi,101.5,months,m,weight,kg,-1.364042106,26.92273494,0.160141995
cdc_2000_pedi,102.5,months,m,weight,kg,-1.363457829,27.16489199,0.161025689
cdc_2000_pedi,103.5,months,m,weight,kg,-1.361865669,27.40994539,0.161925976
cdc_2000_pedi,104.5,months,m,weight,kg,-1.35928261,27.65796978,0.162842452
cdc_2000_pedi,105.5,months,m,weight,kg,-1.355720571,27.90904433,0.163774719
cdc_2000_pedi,106.5,months,m,weight,kg,-1.351202536,28.16324264,0.164722138
cdc_2000_pedi,107.5,months,m,weight,kg,-1.345754408,28.42063744,0.165683945
cdc_2000_pedi,108.5,months,m,weight,kg,-1.339405453,28.68130005,0.166659247
cdc_2000_pedi,109.5,months,m,weight,kg,-1.332188093,28.94530029,0.167647017
cdc_2000_pedi,110.5,months,m,weight,kg,-1.324137479,29.21270645,0.168646104
cdc_2000_pedi,111.5,months,m,weight,kg,-1.315291073,29.48358527,0.169655235
cdc_2000_pedi,112.5,months,m,weight,kg,-1.30568824,29.75800198,0.170673022
cdc_2000_pedi,113.5,months,m,weight,kg,-1.295369867,30.03602021,0.17169797
cdc_2000_pedi,114.5,months,m,weight,kg,-1.284374967,30.31770417,0.17272854
cdc_2000_pedi,115.5,months,m,weight,kg,-1.272750864,30.60311107,0.173762961
cdc_2000_pedi,116.5,months,m,weight,kg,-1.260539193,30.89230072,0.174799493
cdc_2000_pedi,117.5,months,m,weight,kg,-1.247783611,31.18532984,0.175836284
cdc_2000_pedi,118.5,months,m,weight,kg,-1.234527763,31.48225315,0.176871417
cdc_2000_pedi,119.5,months,m,weight,kg,-1.220815047,31.78312329,0.177902912
cdc_2000_pedi,120.5,months,m,weight,kg,-1.206688407,32.08799062,0.17892874
cdc_2000_pedi,121.5,months,m,weight,kg,-1.19219015,32.39690313,0.17994683
cdc_2000_pedi,122.5,months,m,weight,kg,-1.177361786,32.7099062,0.180955078
cdc_2000_pedi,123.5,months,m,weight,kg,-1.162243894,33.02704244,0.181951361
cdc_2000_pedi,124.5,months,m,weight,kg,-1.146876007,33.34835148,0.182933537
cdc_2000_pedi,125.5,months,m,weight,kg,-1.131296524,33.67386973,0.183899465
cdc_2000_pedi,126.5,months,m,weight,kg,-1.115542634,34.00363017,0.184847006
cdc_2000_pedi,127.5,months,m,weight,kg,-1.099650267,34.33766207,0.185774041
cdc_2000_pedi,128.5,months,m,weight,kg,-1.083654055,34.67599076,0.18667847
cdc_2000_pedi,129.5,months,m,weight,kg,-1.067587314,35.01863732,0.187558229
cdc_2000_pedi,130.5,months,m,weight,kg,-1.051482972,35.36561737,0.18841128
cdc_2000_pedi,131.5,months,m,weight,kg,-1.035367321,35.71694723,0.189235738
cdc_2000_pedi,132.5,months,m,weight,kg,-1.019277299,36.07262569,0.190029545
cdc_2000_pedi,133.5,months,m,weight,kg,-1.003235326,36.43265996,0.190790973
cdc_2000_pedi,134.5,months,m,weight,kg,-0.987269866,36.79704392,0.191518224
cdc_2000_pedi,135.5,months,m,weight,kg,-0.971406609,37.1657671,0.192209619
cdc_2000_pedi,136.5,months,m,weight,kg,-0.955670107,37.53881268,0.192863569
cdc_2000_pedi,137.5,months,m,weight,kg,-0.940083834,37.91615721,0.193478582
cdc_2000_pedi,138.5,months,m,weight,kg,-0.924670244,38.2977703,0.194053274
cdc_2000_pedi,139.5,months,m,weight,kg,-0.909450843,38.6836143,0.194586368
cdc_2000_pedi,140.5,months,m,weight,kg,-0.894446258,39.07364401,0.195076705
cdc_2000_pedi,141.5,months,m,weight,kg,-0.879676305,39.46780643,0.195523246
cdc_2000_pedi,142.5,months,m,weight,kg,-0.865160071,39.86604044,0.195925079
cdc_2000_pedi,143.5,months,m,weight,kg,-0.850915987,40.26827652,0.196281418
cdc_2000_pedi,144.5,months,m,weight,kg,-0.836961905,40.67443658,0.196591612
cdc_2000_pedi,145.5,months,m,weight,kg,-0.823315176,41.08443363,0.19685514
cdc_2000_pedi,146.5,months,m,weight,kg,-0.809992726,41.49817164,0.19707162
cdc_2000_pedi,147.5,months,m,weight,kg,-0.797011132,41.91554528,0.197240806
cdc_2000_pedi,148.5,months,m,weight,kg,-0.784386693,42.33643978,0.197362591
cdc_2000_pedi,149.5,months,m,weight,kg,-0.772135506,42.76073078,0.197437004
cdc_2000_pedi,150.5,months,m,weight,kg,-0.760273528,43.18828419,0.19746421
cdc_2000_pedi,151.5,months,m,weight,kg,-0.748815968,43.61895703,0.197444522
cdc_2000_pedi,152.5,months,m,weight,kg,-0.737780398,44.0525931,0.197378345
cdc_2000_pedi,153.5,months,m,weight,kg,-0.727181568,44.48903027,0.197266263
cdc_2000_pedi,154.5,months,m,weight,kg,-0.717035494,44.92809483,0.197108968
cdc_2000_pedi,155.5,months,m,weight,kg,-0.707358338,45.36960315,0.196907274
cdc_2000_pedi,156.5,months,m,weight,kg,-0.698166437,45.81336172,0.196662115
cdc_2000_pedi,157.5,months,m,weight,kg,-0.689476327,46.25916729,0.196374538
cdc_2000_pedi,158.5,months,m,weight,kg,-0.68130475,46.70680701,0.196045701
cdc_2000_pedi,159.5,months,m,weight,kg,-0.673668658,47.15605863,0.195676862
cdc_2000_pedi,160.5,months,m,weight,kg,-0.666585194,47.60669074,0.19526938
cdc_2000_pedi,161.5,months,m,weight,kg,-0.660069969,48.05846572,0.19482473
cdc_2000_pedi,162.5,months,m,weight,kg,-0.654142602,48.51113138,0.19434441
cdc_2000_pedi,163.5,months,m,weight,kg,-0.648819666,48.96443224,0.193830046
cdc_2000_pedi,164.5,months,m,weight,kg,-0.644118611,49.41810374,0.193283319
cdc_2000_pedi,165.5,months,m,weight,kg,-0.640056805,49.87187409,0.192705974
cdc_2000_pedi,166.5,months,m,weight,kg,-0.636651424,50.32546478,0.192099812
cdc_2000_pedi,167.5,months,m,weight,kg,-0.633919328,50.77859121,0.191466681
cdc_2000_pedi,168.5,months,m,weight,kg,-0.631876912,51.23096332,0.190808471
cdc_2000_pedi,169.5,months,m,weight,kg,-0.63053994,51.68228625,0.190127105
cdc_2000_pedi,170.5,months,m,weight,kg,-0.629923353,52.13226113,0.18942453
cdc_2000_pedi,171.5,months,m,weight,kg,-0.630041066,52.58058583,0.188702714
cdc_2000_pedi,172.5,months,m,weight,kg,-0.630905733,53.02695588,0.187963636
cdc_2000_pedi,173.5,months,m,weight,kg,-0.632528509,53.47106525,0.187209281
cdc_2000_pedi,174.5,months,m,weight,kg,-0.634918779,53.91260737,0.18644163
cdc_2000_pedi,175.5,months,m,weight,kg,-0.638083884,54.35127608,0.185662657
cdc_2000_pedi,176.5,months,m,weight,kg,-0.642028835,54.78676659,0.184874323
cdc_2000_pedi,177.5,months,m,weight,kg,-0.646756013,55.21877657,0.184078567
cdc_2000_pedi,178.5,months,m,weight,kg,-0.652262297,55.64701131,0.183277339
cdc_2000_pedi,179.5,months,m,weight,kg,-0.658551638,56.07116407,0.182472427
cdc_2000_pedi,180.5,months,m,weight,kg,-0.665609025,56.49095862,0.181665781
cdc_2000_pedi,181.5,months,m,weight,kg,-0.673425951,56.90610886,0.18085918
cdc_2000_pedi,182.5,months,m,weight,kg,-0.681987284,57.31634059,0.180054395
cdc_2000_pedi,183.5,months,m,weight,kg,-0.691273614,57.72138846,0.179253153
cdc_2000_pedi,184.5,months,m,weight,kg,-0.701261055,58.12099696,0.178457127
cdc_2000_pedi,185.5,months,m,weight,kg,-0.711921092,58.51492143,0.177667942
cdc_2000_pedi,186.5,months,m,weight,kg,-0.723218488,58.90293208,0.176887192
cdc_2000_pedi,187.5,months,m,weight,kg,-0.735121189,59.28479948,0.176116307
cdc_2000_pedi,188.5,months,m,weight,kg,-0.747580416,59.66032626,0.175356814
cdc_2000_pedi,189.5,months,m,weight,kg,-0.760550666,60.02931704,0.174610071
cdc_2000_pedi,190.5,months,m,weight,kg,-0.773984558,60.39158721,0.173877336
cdc_2000_pedi,191.5,months,m,weight,kg,-0.787817728,60.74698785,0.173159953
cdc_2000_pedi,192.5,months,m,weight,kg,-0.801993069,61.09536847,0.172459052
cdc_2000_pedi,193.5,months,m,weight,kg,-0.816446409,61.43660077,0.171775726
cdc_2000_pedi,194.5,months,m,weight,kg,-0.831110299,61.77057372,0.171110986
cdc_2000_pedi,195.5,months,m,weight,kg,-0.845914498,62.09719399,0.170465756
cdc_2000_pedi,196.5,months,m,weight,kg,-0.860786514,62.41638628,0.169840869
cdc_2000_pedi,197.5,months,m,weight,kg,-0.875652181,62.72809362,0.169237063
cdc_2000_pedi,198.5,months,m,weight,kg,-0.890436283,63.03227756,0.168654971
cdc_2000_pedi,199.5,months,m,weight,kg,-0.905063185,63.32891841,0.168095124
cdc_2000_pedi,200.5,months,m,weight,kg,-0.91945749,63.61801537,0.16755794
cdc_2000_pedi,201.5,months,m,weight,kg,-0.933544683,63.89958662,0.167043722
cdc_2000_pedi,202.5,months,m,weight,kg,-0.947251765,64.17366943,0.166552654
cdc_2000_pedi,203.5,months,m,weight,kg,-0.960507855,64.44032016,0.166084798
cdc_2000_pedi,204.5,months,m,weight,kg,-0.973244762,64.69961427,0.16564009
cdc_2000_pedi,205.5,months,m,weight,kg,-0.985397502,64.95164625,0.165218341
cdc_2000_pedi,206.5,months,m,weight,kg,-0.996904762,65.1965295,0.164819236
cdc_2000_pedi,207.5,months,m,weight,kg,-1.007705555,65.43440186,0.16444238
cdc_2000_pedi,208.5,months,m,weight,kg,-1.017756047,65.66540015,0.164087103
cdc_2000_pedi,209.5,months,m,weight,kg,-1.027002713,65.88970117,0.163752791
cdc_2000_pedi,210.5,months,m,weight,kg,-1.035402243,66.10749114,0.163438661
cdc_2000_pedi,211.5,months,m,weight,kg,-1.042916356,66.31897311,0.163143825
cdc_2000_pedi,212.5,months,m,weight,kg,-1.049511871,66.52436618,0.162867311
cdc_2000_pedi,213.5,months,m,weight,kg,-1.055160732,66.72390443,0.162608072
cdc_2000_pedi,214.5,months,m,weight,kg,-1.059840019,66.91783563,0.162365006
cdc_2000_pedi,215.5,months,m,weight,kg,-1.063531973,67.10641956,0.162136973
cdc_2000_pedi,216.5,months,m,weight,kg,-1.066224038,67.28992603,0.161922819
cdc_2000_pedi,217.5,months,m,weight,kg,-1.067908908,67.46863255,0.161721398
cdc_2000_pedi,218.5,months,m,weight,kg,-1.068589885,67.64281378,0.16153153
cdc_2000_pedi,219.5,months,m,weight,kg,-1.068261146,67.8127675,0.161352313
cdc_2000_pedi,220.5,months,m,weight,kg,-1.066933756,67.97877331,0.161182785
cdc_2000_pedi,221.5,months,m,weight,kg,-1.064620976,68.14111022,0.161022184
cdc_2000_pedi,222.5,months,m,weight,kg,-1.061341755,68.30004741,0.160869943
cdc_2000_pedi,223.5,months,m,weight,kg,-1.057116957,68.4558454,0.160725793
cdc_2000_pedi,224.5,months,m,weight,kg,-1.051988979,68.60872174,0.160589574
cdc_2000_pedi,225.5,months,m,weight,kg,-1.04599033,68.75889263,0.1604617
cdc_2000_pedi,226.5,months,m,weight,kg,-1.039168248,68.90653028,0.160342924
cdc_2000_pedi,227.5,months,m,weight,kg,-1.031579574,69.05176427,0.160234478
cdc_2000_pedi,228.5,months,m,weight,kg,-1.023291946,69.19467288,0.160138158
cdc_2000_pedi,229.5,months,m,weight,kg,-1.014385118,69.33527376,0.160056393
cdc_2000_pedi,230.5,months,m,weight,kg,-1.004952366,69.47351373,0.159992344
cdc_2000_pedi,231.5,months,m,weight,kg,-0.995101924,69.60925782,0.159949989
cdc_2000_pedi,232.5,months,m,weight,kg,-0.984958307,69.74227758,0.159934231
cdc_2000_pedi,233.5,months,m,weight,kg,-0.974663325,69.87223885,0.159951004
cdc_2000_pedi,234.5,months,m,weight,kg,-0.964376555,69.99868896,0.160007394
cdc_2000_pedi,235.5,months,m,weight,kg,-0.954274945,70.12104381,0.160111769
cdc_2000_pedi,236.5,months,m,weight,kg,-0.944551187,70.23857482,0.160273918
cdc_2000_pedi,237.5,months,m,weight,kg,-0.935410427,70.35039626,0.160505203
cdc_2000_pedi,238.5,months,m,weight,kg,-0.927059784,70.45546105,0.160818788
cdc_2000_pedi,239.5,months,m,weight,kg,-0.919718461,70.55252127,0.161229617
cdc_2000_pedi,240,months,m,weight,kg,-0.91648762,70.59761453,0.161476792
cdc_2000_pedi,24,months,f,weight,kg,-0.73533951,12.05503983,0.107399495
cdc_2000_pedi,24.5,months,f,weight,kg,-0.75220657,12.13455523,0.107740345
cdc_2000_pedi,25.5,months,f,weight,kg,-0.78423366,12.2910249,0.10847701
cdc_2000_pedi,26.5,months,f,weight,kg,-0.81409582,12.44469258,0.109280828
cdc_2000_pedi,27.5,months,f,weight,kg,-0.841935504,12.59622335,0.110144488
cdc_2000_pedi,28.5,months,f,weight,kg,-0.867889398,12.74620911,0.111060815
cdc_2000_pedi,29.5,months,f,weight,kg,-0.892102647,12.89517218,0.112022759
cdc_2000_pedi,30.5,months,f,weight,kg,-0.914718817,13.04357164,0.113023467
cdc_2000_pedi,31.5,months,f,weight,kg,-0.935876584,13.19180874,0.114056328
cdc_2000_pedi,32.5,months,f,weight,kg,-0.955723447,13.34022934,0.115114953
cdc_2000_pedi,33.5,months,f,weight,kg,-0.974383363,13.48913319,0.116193327
cdc_2000_pedi,34.5,months,f,weight,kg,-0.991980756,13.63877446,0.11728575
cdc_2000_pedi,35.5,months,f,weight,kg,-1.008640742,13.78936547,0.118386848
cdc_2000_pedi,36.5,months,f,weight,kg,-1.024471278,13.94108332,0.119491669
cdc_2000_pedi,37.5,months,f,weight,kg,-1.039573604,14.09407175,0.120595658
cdc_2000_pedi,38.5,months,f,weight,kg,-1.054039479,14.24844498,0.121694676
cdc_2000_pedi,39.5,months,f,weight,kg,-1.067946784,14.40429169,0.12278503
cdc_2000_pedi,40.5,months,f,weight,kg,-1.081374153,14.56167529,0.1238634
cdc_2000_pedi,41.5,months,f,weight,kg,-1.094381409,14.72064045,0.124926943
cdc_2000_pedi,42.5,months,f,weight,kg,-1.107021613,14.88121352,0.125973221
cdc_2000_pedi,43.5,months,f,weight,kg,-1.119338692,15.04340553,0.127000212
cdc_2000_pedi,44.5,months,f,weight,kg,-1.131367831,15.20721443,0.128006292
cdc_2000_pedi,45.5,months,f,weight,kg,-1.143135936,15.37262729,0.128990225
cdc_2000_pedi,46.5,months,f,weight,kg,-1.15466215,15.53962221,0.129951143
cdc_2000_pedi,47.5,months,f,weight,kg,-1.165958392,15.70817017,0.130888527
