date,evaporation
2007-10-08,2.020980
2007-10-09,2.234314
2007-10-10,1.996468
2007-10-11,1.874750
2007-10-12,1.891524
2007-10-13,1.768461
2007-10-14,1.768018
2007-10-15,1.838755
2007-10-16,1.900151
2007-10-17,1.866590
2007-10-18,1.532207
2007-10-19,1.574758
2007-10-20,1.576559
2007-10-21,1.668081
2007-10-22,1.541539
2007-10-23,1.316598
2007-10-24,1.440251
2007-10-25,1.519042
2007-10-26,1.541168
2007-10-27,1.699434
2007-10-28,1.191682
2007-10-29,1.299607
2007-10-30,1.610784
2007-10-31,1.493111
2007-11-01,1.002908
2007-11-02,1.427661
2007-11-03,1.165715
2007-11-04,1.089924
2007-11-05,1.075726
2007-11-06,1.218195
2007-11-07,1.239034
2007-11-08,1.019914
2007-11-09,1.120021
2007-11-10,1.155683
2007-11-11,1.012451
2007-11-12,0.967635
2007-11-13,0.700008
2007-11-14,0.944126
2007-11-15,0.907912
2007-11-16,0.927799
2007-11-17,0.991113
2007-11-18,0.770270
2007-11-19,0.795966
2007-11-20,0.879342
2007-11-21,0.798124
2007-11-22,0.698021
2007-11-23,0.683279
2007-11-24,0.787487
2007-11-25,0.539079
2007-11-26,0.662260
2007-11-27,0.768935
2007-11-28,0.584436
2007-11-29,0.838976
2007-11-30,0.463427
2007-12-01,0.477014
2007-12-02,0.585482
2007-12-03,0.538337
2007-12-04,0.470296
2007-12-05,0.396407
2007-12-06,0.470976
2007-12-07,0.537997
2007-12-08,0.591232
2007-12-09,0.257255
2007-12-10,0.537533
2007-12-11,0.524946
2007-12-12,0.543403
2007-12-13,0.307132
2007-12-14,0.164808
2007-12-15,0.452361
2007-12-16,0.278081
2007-12-17,0.268316
2007-12-18,0.401448
2007-12-19,0.295993
2007-12-20,0.588235
2007-12-21,0.301405
2007-12-22,0.389164
2007-12-23,0.000000
2007-12-24,0.287028
2007-12-25,0.343788
2007-12-26,0.274935
2007-12-27,0.086461
2007-12-28,0.053982
2007-12-29,0.046964
2007-12-30,0.375888
2007-12-31,0.130957
2008-01-01,0.112625
2008-01-02,0.233288
2008-01-03,0.352559
2008-01-04,0.148051
2008-01-05,0.168627
2008-01-06,0.000000
2008-01-07,0.348593
2008-01-08,0.231973
2008-01-09,0.418763
2008-01-10,0.095135
2008-01-11,0.467403
2008-01-12,0.250682
2008-01-13,0.396719
2008-01-14,0.211668
2008-01-15,0.349042
2008-01-16,0.261485
2008-01-17,0.420582
2008-01-18,0.267651
2008-01-19,0.314275
2008-01-20,0.389219
2008-01-21,0.169514
2008-01-22,0.446400
2008-01-23,0.495149
2008-01-24,0.404156
2008-01-25,0.101606
2008-01-26,0.074374
2008-01-27,0.273927
2008-01-28,0.346033
2008-01-29,0.404129
2008-01-30,0.248317
2008-01-31,0.194462
2008-02-01,0.073235
2008-02-02,0.105808
2008-02-03,0.410283
2008-02-04,0.222837
2008-02-05,0.388734
2008-02-06,0.282566
2008-02-07,0.493447
2008-02-08,0.696726
2008-02-09,0.325712
2008-02-10,0.390940
2008-02-11,0.525406
2008-02-12,0.566482
2008-02-13,0.428107
2008-02-14,0.315793
2008-02-15,0.710880
2008-02-16,0.503246
2008-02-17,0.476062
2008-02-18,0.772055
2008-02-19,0.411690
2008-02-20,0.348894
2008-02-21,0.889891
2008-02-22,0.686131
2008-02-23,0.873728
2008-02-24,0.918372
2008-02-25,0.848463
2008-02-26,0.764839
2008-02-27,1.010222
2008-02-28,0.770548
2008-02-29,0.775473
2008-03-01,0.776952
2008-03-02,0.890432
2008-03-03,0.710468
2008-03-04,0.821383
2008-03-05,0.873561
2008-03-06,0.781098
2008-03-07,1.156606
2008-03-08,0.858621
2008-03-09,1.195751
2008-03-10,0.942196
2008-03-11,1.318036
2008-03-12,1.260863
2008-03-13,1.150537
2008-03-14,1.069134
2008-03-15,1.072792
2008-03-16,1.166747
2008-03-17,1.254582
2008-03-18,1.454353
2008-03-19,1.499260
2008-03-20,1.242620
2008-03-21,1.453978
2008-03-22,1.354289
2008-03-23,1.596598
2008-03-24,1.278865
2008-03-25,1.444120
2008-03-26,1.611370
2008-03-27,1.672771
2008-03-28,1.709438
2008-03-29,1.394065
2008-03-30,1.521084
2008-03-31,1.778019
2008-04-01,1.794220
2008-04-02,1.744741
2008-04-03,1.619271
2008-04-04,2.015206
2008-04-05,1.802187
2008-04-06,1.778575
2008-04-07,1.758958
2008-04-08,2.082391
2008-04-09,1.928293
2008-04-10,1.947855
2008-04-11,2.400424
2008-04-12,2.096601
2008-04-13,2.150681
2008-04-14,2.125097
2008-04-15,2.094942
2008-04-16,1.981425
2008-04-17,2.322525
2008-04-18,2.582954
2008-04-19,2.284490
2008-04-20,2.402409
2008-04-21,2.443646
2008-04-22,2.244316
2008-04-23,2.328868
2008-04-24,2.765209
2008-04-25,2.309389
2008-04-26,2.431849
2008-04-27,2.815504
2008-04-28,2.658287
2008-04-29,2.568787
2008-04-30,2.502699
2008-05-01,2.765056
2008-05-02,2.519299
2008-05-03,2.717810
2008-05-04,2.898958
2008-05-05,2.566496
2008-05-06,2.482378
2008-05-07,2.779728
2008-05-08,2.974426
2008-05-09,3.006981
2008-05-10,2.779831
2008-05-11,2.771796
2008-05-12,3.173010
2008-05-13,3.071773
2008-05-14,3.141783
2008-05-15,3.023493
2008-05-16,3.033457
2008-05-17,3.125553
2008-05-18,2.975338
2008-05-19,2.723169
2008-05-20,3.241281
2008-05-21,3.418936
2008-05-22,3.085052
2008-05-23,3.170115
2008-05-24,3.172638
2008-05-25,3.513977
2008-05-26,3.136108
2008-05-27,3.238660
2008-05-28,3.425416
2008-05-29,3.277235
2008-05-30,3.607847
2008-05-31,3.438538
2008-06-01,3.195540
2008-06-02,3.419809
2008-06-03,3.321525
2008-06-04,3.341949
2008-06-05,3.523877
2008-06-06,3.418483
2008-06-07,3.480438
2008-06-08,3.444745
2008-06-09,3.769640
2008-06-10,3.580836
2008-06-11,3.666318
2008-06-12,3.562339
2008-06-13,3.558991
2008-06-14,3.678393
2008-06-15,3.672806
2008-06-16,3.612777
2008-06-17,3.782688
2008-06-18,3.573718
2008-06-19,3.631526
2008-06-20,3.754750
2008-06-21,3.819047
2008-06-22,3.797883
2008-06-23,3.927432
2008-06-24,3.595818
2008-06-25,3.684336
2008-06-26,3.612655
2008-06-27,3.729134
2008-06-28,3.939767
2008-06-29,4.097555
2008-06-30,3.615534
2008-07-01,3.671528
2008-07-02,4.010614
2008-07-03,3.679168
2008-07-04,3.928366
2008-07-05,4.110895
2008-07-06,4.026179
2008-07-07,3.793807
2008-07-08,3.958752
2008-07-09,3.849110
2008-07-10,3.801641
2008-07-11,3.664620
2008-07-12,3.777816
2008-07-13,3.832063
2008-07-14,3.642998
2008-07-15,3.712830
2008-07-16,3.772627
2008-07-17,3.726872
2008-07-18,3.651075
2008-07-19,3.654725
2008-07-20,3.841115
2008-07-21,3.724325
2008-07-22,3.834544
2008-07-23,3.982285
2008-07-24,3.555280
2008-07-25,3.718690
2008-07-26,3.982941
2008-07-27,3.573396
2008-07-28,3.618057
2008-07-29,3.673884
2008-07-30,3.767293
2008-07-31,3.734348
2008-08-01,3.582460
2008-08-02,3.327378
2008-08-03,3.579576
2008-08-04,3.654869
2008-08-05,3.613292
2008-08-06,3.645260
2008-08-07,3.303427
2008-08-08,3.699676
2008-08-09,3.282672
2008-08-10,3.518689
2008-08-11,3.359448
2008-08-12,3.654529
2008-08-13,3.449173
2008-08-14,3.672090
2008-08-15,3.512393
2008-08-16,3.478304
2008-08-17,3.305731
2008-08-18,3.552104
2008-08-19,3.286524
2008-08-20,3.278130
2008-08-21,3.385105
2008-08-22,3.354687
2008-08-23,3.164804
2008-08-24,3.468857
2008-08-25,3.311913
2008-08-26,3.191161
2008-08-27,3.196667
2008-08-28,2.945335
2008-08-29,2.965796
2008-08-30,3.131985
2008-08-31,3.006232
2008-09-01,3.073835
2008-09-02,3.040138
2008-09-03,3.062352
2008-09-04,2.797748
2008-09-05,3.060190
2008-09-06,2.805505
2008-09-07,2.643512
2008-09-08,2.932643
2008-09-09,2.963187
2008-09-10,2.673879
2008-09-11,2.537006
2008-09-12,2.819399
2008-09-13,2.723271
2008-09-14,2.813808
2008-09-15,2.699479
2008-09-16,2.785226
2008-09-17,2.562876
2008-09-18,2.701668
2008-09-19,2.726927
2008-09-20,2.577748
2008-09-21,2.635376
2008-09-22,2.534417
2008-09-23,2.481236
2008-09-24,2.302043
2008-09-25,2.372442
2008-09-26,2.269888
2008-09-27,1.928017
2008-09-28,2.301661
2008-09-29,2.138729
2008-09-30,2.188052
2008-10-01,2.167112
2008-10-02,2.123000
2008-10-03,2.173680
2008-10-04,2.172313
2008-10-05,1.966108
2008-10-06,2.322040
2008-10-07,2.053536
2008-10-08,1.973866
2008-10-09,1.901073
2008-10-10,1.823843
2008-10-11,2.028209
2008-10-12,2.076765
2008-10-13,1.837033
2008-10-14,2.049594
2008-10-15,1.819287
2008-10-16,1.730138
2008-10-17,1.748407
2008-10-18,1.775761
2008-10-19,1.852921
2008-10-20,1.542607
2008-10-21,1.630452
2008-10-22,1.455150
2008-10-23,1.504807
2008-10-24,1.812151
2008-10-25,1.596766
2008-10-26,1.480731
2008-10-27,1.423955
2008-10-28,1.451179
2008-10-29,1.585567
2008-10-30,1.493911
2008-10-31,1.237952
2008-11-01,1.149823
2008-11-02,1.104060
2008-11-03,1.205120
2008-11-04,0.922015
2008-11-05,0.945256
2008-11-06,1.253262
2008-11-07,1.213083
2008-11-08,0.944349
2008-11-09,1.061616
2008-11-10,1.012911
2008-11-11,1.348932
2008-11-12,0.909187
2008-11-13,0.958464
2008-11-14,1.127948
2008-11-15,0.925036
2008-11-16,0.849391
2008-11-17,0.589007
2008-11-18,0.756465
2008-11-19,1.018688
2008-11-20,0.963548
2008-11-21,0.613129
2008-11-22,0.797143
2008-11-23,0.620097
2008-11-24,0.631779
2008-11-25,0.652253
2008-11-26,0.605219
2008-11-27,0.564253
2008-11-28,0.784465
2008-11-29,0.579632
2008-11-30,0.577192
2008-12-01,0.428529
2008-12-02,0.324201
2008-12-03,0.461504
2008-12-04,0.519248
2008-12-05,0.407911
2008-12-06,0.330846
2008-12-07,0.547613
2008-12-08,0.541558
2008-12-09,0.388530
2008-12-10,0.513329
2008-12-11,0.272112
2008-12-12,0.344017
2008-12-13,0.235862
2008-12-14,0.446380
2008-12-15,0.532743
2008-12-16,0.219902
2008-12-17,0.147122
2008-12-18,0.255080
2008-12-19,0.173492
2008-12-20,0.477689
2008-12-21,0.263909
2008-12-22,0.475926
2008-12-23,0.109048
2008-12-24,0.085721
2008-12-25,0.285988
2008-12-26,0.220874
2008-12-27,0.318967
2008-12-28,0.127230
2008-12-29,0.322584
2008-12-30,0.151746
2008-12-31,0.326421
2009-01-01,0.071454
2009-01-02,0.071468
2009-01-03,0.363584
2009-01-04,0.228804
2009-01-05,0.249688
2009-01-06,0.267702
2009-01-07,0.184170
2009-01-08,0.095678
2009-01-09,0.038154
2009-01-10,0.227394
2009-01-11,0.004068
2009-01-12,0.199713
2009-01-13,0.513952
2009-01-14,0.169848
2009-01-15,0.241775
2009-01-16,0.438289
2009-01-17,0.182020
2009-01-18,0.205038
2009-01-19,0.325718
2009-01-20,0.000000
2009-01-21,0.000000
2009-01-22,0.368543
2009-01-23,0.420007
2009-01-24,0.091975
2009-01-25,0.156744
2009-01-26,0.161670
2009-01-27,0.198130
2009-01-28,0.131177
2009-01-29,0.467893
2009-01-30,0.000000
2009-01-31,0.126733
2009-02-01,0.228982
2009-02-02,0.594893
2009-02-03,0.481890
2009-02-04,0.266873
2009-02-05,0.457265
2009-02-06,0.463081
2009-02-07,0.598935
2009-02-08,0.746463
2009-02-09,0.433284
2009-02-10,0.269300
2009-02-11,0.429443
2009-02-12,0.664074
2009-02-13,0.562752
2009-02-14,0.584592
2009-02-15,0.732851
2009-02-16,0.543951
2009-02-17,0.640016
2009-02-18,0.563891
2009-02-19,0.637660
2009-02-20,0.530325
2009-02-21,0.606706
2009-02-22,0.951552
2009-02-23,0.699865
2009-02-24,0.678291
2009-02-25,0.698851
2009-02-26,0.834465
2009-02-27,0.718461
2009-02-28,0.817828
2009-03-01,1.035834
2009-03-02,0.725771
2009-03-03,1.002473
2009-03-04,1.174519
2009-03-05,0.664417
2009-03-06,0.920689
2009-03-07,0.867298
2009-03-08,1.149549
2009-03-09,1.221991
2009-03-10,1.045350
2009-03-11,1.025828
2009-03-12,1.381113
2009-03-13,1.062466
2009-03-14,1.024182
2009-03-15,1.094012
2009-03-16,1.217158
2009-03-17,1.333534
2009-03-18,1.442600
2009-03-19,1.204444
2009-03-20,1.473214
2009-03-21,1.553176
2009-03-22,1.466497
2009-03-23,1.274478
2009-03-24,1.314999
2009-03-25,1.653611
2009-03-26,1.554652
2009-03-27,1.391866
2009-03-28,1.782662
2009-03-29,1.834262
2009-03-30,1.558328
2009-03-31,1.552110
2009-04-01,1.850579
2009-04-02,1.677724
2009-04-03,1.809276
2009-04-04,1.425765
2009-04-05,1.918693
2009-04-06,1.893429
2009-04-07,1.830561
2009-04-08,1.960500
2009-04-09,1.885132
2009-04-10,2.010039
2009-04-11,1.891140
2009-04-12,2.011739
2009-04-13,2.007668
2009-04-14,2.056219
2009-04-15,2.118036
2009-04-16,2.417440
2009-04-17,2.064083
2009-04-18,1.997767
2009-04-19,2.169125
2009-04-20,2.133987
2009-04-21,2.294336
2009-04-22,2.382058
2009-04-23,2.389028
2009-04-24,2.385358
2009-04-25,2.293026
2009-04-26,2.498791
2009-04-27,2.293876
2009-04-28,2.352131
2009-04-29,2.639595
2009-04-30,2.313346
2009-05-01,2.733843
2009-05-02,2.662950
2009-05-03,2.594369
2009-05-04,2.851474
2009-05-05,2.800910
2009-05-06,2.624456
2009-05-07,2.789825
2009-05-08,2.578762
2009-05-09,2.978793
2009-05-10,2.702565
2009-05-11,2.965232
2009-05-12,2.894350
2009-05-13,2.866477
2009-05-14,3.180143
2009-05-15,2.912301
2009-05-16,2.812024
2009-05-17,2.767242
2009-05-18,3.214488
2009-05-19,2.984322
2009-05-20,3.311325
2009-05-21,2.961330
2009-05-22,3.157988
2009-05-23,3.102376
2009-05-24,3.016559
2009-05-25,3.023307
2009-05-26,3.255725
2009-05-27,3.293326
2009-05-28,3.367619
2009-05-29,3.223312
2009-05-30,3.496496
2009-05-31,3.485802
2009-06-01,3.791607
2009-06-02,3.374553
2009-06-03,3.561164
2009-06-04,3.411621
2009-06-05,3.483055
2009-06-06,3.556481
2009-06-07,3.478759
2009-06-08,3.590941
2009-06-09,3.633104
2009-06-10,3.481723
2009-06-11,3.469742
2009-06-12,3.735260
2009-06-13,3.651141
2009-06-14,3.692345
2009-06-15,3.627627
2009-06-16,3.540647
2009-06-17,3.549267
2009-06-18,3.838823
2009-06-19,3.606130
2009-06-20,3.728207
2009-06-21,3.720316
2009-06-22,3.513489
2009-06-23,3.484931
2009-06-24,3.574347
2009-06-25,3.787995
2009-06-26,4.038791
2009-06-27,3.855279
2009-06-28,3.805093
2009-06-29,4.167724
2009-06-30,3.842287
2009-07-01,3.578280
2009-07-02,3.669524
2009-07-03,3.926320
2009-07-04,3.754871
2009-07-05,4.201464
2009-07-06,3.683476
2009-07-07,3.740666
2009-07-08,4.189020
2009-07-09,3.568565
2009-07-10,3.866445
2009-07-11,3.657228
2009-07-12,4.029465
2009-07-13,3.505944
2009-07-14,3.818270
2009-07-15,3.743040
2009-07-16,3.807542
2009-07-17,3.867161
2009-07-18,3.739842
2009-07-19,3.875471
2009-07-20,3.554166
2009-07-21,3.771595
2009-07-22,3.859012
2009-07-23,3.654046
2009-07-24,3.885052
2009-07-25,3.694257
2009-07-26,3.710887
2009-07-27,3.641017
2009-07-28,3.905753
2009-07-29,3.588226
2009-07-30,3.640621
2009-07-31,3.593923
2009-08-01,3.293598
2009-08-02,3.642881
2009-08-03,3.668038
2009-08-04,3.538726
2009-08-05,3.815210
2009-08-06,3.659089
2009-08-07,3.762589
2009-08-08,3.686808
2009-08-09,3.765073
2009-08-10,3.450696
2009-08-11,3.228046
2009-08-12,3.134385
2009-08-13,3.519654
2009-08-14,3.581008
2009-08-15,3.719541
2009-08-16,3.611822
2009-08-17,3.429939
2009-08-18,3.359371
2009-08-19,3.255888
2009-08-20,3.578393
2009-08-21,3.163736
2009-08-22,3.289733
2009-08-23,3.324795
2009-08-24,3.262222
2009-08-25,3.172110
2009-08-26,3.271337
2009-08-27,3.189341
2009-08-28,3.347428
2009-08-29,3.068459
2009-08-30,3.178884
2009-08-31,3.168193
2009-09-01,3.178559
2009-09-02,3.076795
2009-09-03,2.865206
2009-09-04,2.826447
2009-09-05,2.949499
2009-09-06,3.136786
2009-09-07,2.876019
2009-09-08,2.911850
2009-09-09,2.565627
2009-09-10,2.756441
2009-09-11,2.750610
2009-09-12,2.696585
2009-09-13,2.844380
2009-09-14,3.071475
2009-09-15,2.637709
2009-09-16,2.907832
2009-09-17,2.786025
2009-09-18,2.497434
2009-09-19,2.732646
2009-09-20,2.377225
2009-09-21,2.282645
2009-09-22,2.590504
2009-09-23,2.464575
2009-09-24,2.507762
2009-09-25,2.324982
2009-09-26,2.392864
2009-09-27,2.557420
2009-09-28,2.341166
2009-09-29,2.277699
2009-09-30,2.063896
2009-10-01,2.116721
2009-10-02,2.285443
2009-10-03,2.370593
2009-10-04,2.141282
2009-10-05,2.153715
2009-10-06,2.312830
2009-10-07,2.076492
2009-10-08,2.035267
2009-10-09,1.943182
2009-10-10,1.804996
2009-10-11,2.081947
2009-10-12,2.325737
2009-10-13,1.887828
2009-10-14,1.869340
2009-10-15,1.797926
2009-10-16,2.025192
2009-10-17,2.084475
2009-10-18,1.478717
2009-10-19,1.415019
2009-10-20,1.679339
2009-10-21,1.453763
2009-10-22,1.529727
2009-10-23,1.472272
2009-10-24,1.590856
2009-10-25,1.461713
2009-10-26,1.619866
2009-10-27,1.371384
2009-10-28,1.366978
2009-10-29,1.433757
2009-10-30,1.371235
2009-10-31,0.898107
2009-11-01,1.006731
2009-11-02,1.486353
2009-11-03,1.784385
2009-11-04,1.243856
2009-11-05,1.203940
2009-11-06,0.850134
2009-11-07,1.108112
2009-11-08,1.398388
2009-11-09,1.172722
2009-11-10,1.036914
2009-11-11,1.094312
2009-11-12,0.958615
2009-11-13,0.819311
2009-11-14,0.594031
2009-11-15,0.922363
2009-11-16,1.119296
2009-11-17,1.207919
2009-11-18,0.951134
2009-11-19,0.889178
2009-11-20,0.979900
2009-11-21,0.707149
2009-11-22,0.827175
2009-11-23,0.631384
2009-11-24,0.800663
2009-11-25,0.707543
2009-11-26,0.623688
2009-11-27,0.805276
2009-11-28,0.492489
2009-11-29,0.528573
2009-11-30,0.796795
2009-12-01,0.564042
2009-12-02,0.720369
2009-12-03,0.545975
2009-12-04,0.567773
2009-12-05,0.573194
2009-12-06,0.594715
2009-12-07,0.515254
2009-12-08,0.422958
2009-12-09,0.398826
2009-12-10,0.575368
2009-12-11,0.220161
2009-12-12,0.642078
2009-12-13,0.563655
2009-12-14,0.586651
2009-12-15,0.391263
2009-12-16,0.283732
2009-12-17,0.208739
2009-12-18,0.442747
2009-12-19,0.388385
2009-12-20,0.380752
2009-12-21,0.056024
2009-12-22,0.177060
2009-12-23,0.073829
2009-12-24,0.522010
2009-12-25,0.107335
2009-12-26,0.391527
2009-12-27,0.143608
2009-12-28,0.408595
2009-12-29,0.283855
2009-12-30,0.306025
2009-12-31,0.163673
